"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"experimental",4,15,"ld","upper","senalize","nw","nw","h","h",1,0.735485783428885,NA,NA,NA
"experimental",4,16,"ld","upper","epthuse","nw","nw","h","g",0,0.584929018747061,NA,NA,NA
"experimental",4,17,"ld","upper","ronvince","nw","nw","h","h",1,0.671527124941349,NA,NA,NA
"experimental",4,18,"ld","upper","curtail","w","w","g","g",1,0.67542130802758,NA,NA,NA
"experimental",4,19,"ld","upper","regional","w","w","g","g",1,0.551374327857047,NA,NA,NA
"experimental",4,20,"ld","upper","arranged","w","w","g","g",1,0.720083823194727,NA,NA,NA
"experimental",4,21,"ld","upper","brighten","w","w","g","g",1,0.498139237053692,NA,NA,NA
"experimental",4,22,"ld","upper","soluced","nw","nw","h","h",1,0.532407202525064,NA,NA,NA
"experimental",4,23,"ld","upper","supplier","w","w","g","g",1,0.654307416407391,NA,NA,NA
"experimental",4,24,"ld","upper","standard","w","w","g","g",1,0.619458387373015,NA,NA,NA
"experimental",4,25,"ld","upper","cogantly","nw","nw","h","h",1,0.666152361547574,NA,NA,NA
"experimental",4,26,"ld","upper","caution","w","w","g","g",1,0.518905094009824,NA,NA,NA
"experimental",4,27,"ld","upper","undimmec","nw","nw","h","h",1,0.624955702456646,NA,NA,NA
"experimental",4,28,"ld","upper","kilotin","nw","nw","h","h",1,0.654100346495397,NA,NA,NA
"experimental",4,29,"ld","upper","terrify","w","w","g","g",1,0.466706258594058,NA,NA,NA
"experimental",4,30,"ld","upper","vergas","nw","nw","h","h",1,0.679435929749161,NA,NA,NA
"experimental",5,1,"ld","upper","dusmy","nw","nw","h","h",1,0.53953481616918,NA,NA,NA
"experimental",5,2,"ld","upper","offonents","nw","nw","h","g",0,0.492797979153693,NA,NA,NA
"experimental",5,3,"ld","upper","miability","nw","nw","h","h",1,0.655178257380612,NA,NA,NA
"experimental",5,4,"ld","upper","podes","nw","nw","h","h",1,0.563816032954492,NA,NA,NA
"experimental",5,5,"ld","upper","stable","w","w","g","g",1,0.620567992678843,NA,NA,NA
"experimental",5,6,"ld","upper","duries","nw","nw","h","h",1,0.434592605568469,NA,NA,NA
"experimental",5,7,"ld","upper","crazy","w","w","g","g",1,0.511941989418119,NA,NA,NA
"experimental",5,8,"ld","upper","birn","nw","nw","h","h",1,0.474612346617505,NA,NA,NA
"experimental",5,9,"ld","upper","etber","nw","nw","h","h",1,0.574680866906419,NA,NA,NA
"experimental",5,10,"ld","upper","gallon","w","w","g","g",1,0.614735924522392,NA,NA,NA
"experimental",5,11,"ld","upper","rowel","nw","nw","h","h",1,0.565391998272389,NA,NA,NA
"experimental",5,12,"ld","upper","expected","w","w","g","g",1,0.486136423773132,NA,NA,NA
"experimental",5,13,"ld","upper","moral","w","w","g","g",1,0.608502696151845,NA,NA,NA
"experimental",5,14,"ld","upper","cessation","w","w","g","h",0,0.695095670875162,NA,NA,NA
"experimental",5,15,"ld","upper","massacre","w","w","g","g",1,0.54546226921957,NA,NA,NA
"experimental",5,16,"ld","upper","matter","w","w","g","g",1,0.514602204435505,NA,NA,NA
"experimental",5,17,"ld","upper","rabbit","target","target","q","g",0,0.477619690704159,NA,NA,NA
"experimental",5,18,"ld","upper","grenavier","aftertar1","nw","h","h",1,0.858370636240579,NA,NA,NA
"experimental",5,19,"ld","upper","contain","aftertar2","w","g","g",1,0.575288795283996,NA,NA,NA
"experimental",5,20,"ld","upper","buzzer","aftertar3","w","g","g",1,0.991244048811495,NA,NA,NA
"experimental",5,21,"ld","upper","gensions","w","nw","h","h",1,0.549673396046273,NA,NA,NA
"experimental",5,22,"ld","upper","mubby","nw","nw","h","h",1,0.638976089539938,NA,NA,NA
"experimental",5,23,"ld","upper","hardest","nw","w","g","g",1,0.604384237667546,NA,NA,NA
"experimental",5,24,"ld","upper","slooping","w","nw","h","h",1,0.611024059704505,NA,NA,NA
"experimental",5,25,"ld","upper","engineer","nw","w","g","h",0,0.457672152435407,NA,NA,NA
"experimental",5,26,"ld","upper","tunneg","w","nw","h","h",1,1.11838802287821,NA,NA,NA
"experimental",5,27,"ld","upper","number","nw","w","g","g",1,0.592433946556412,NA,NA,NA
"experimental",5,28,"ld","upper","senior","w","w","g","g",1,0.543715757783502,NA,NA,NA
"experimental",5,29,"ld","upper","serfume","w","nw","h","g",0,0.425125040928833,NA,NA,NA
"experimental",5,30,"ld","upper","bickering","nw","w","g","g",1,1.11023622797802,NA,NA,NA
