"sub","PM_overall","PM_HD","PM_LD","HDrt_overall","LDrt_overall","HDrt_var","LDrt_var","HDacc_overall","LDacc_overall","HDrt_b01","HDrt_b02","HDrt_b03","HDrt_b04","HDrt_b05","HDrt_b06","HDrt_b07","HDrt_b08","HDrt_b09","HDrt_b10","HDrt_b11","HDrt_b12","HDrt_b13","HDrt_b14","HDrt_b15","HDrt_b16","HDrt_b17","HDrt_b18","HDrt_b19","HDrt_b20","LDrt_b01","LDrt_b02","LDrt_b03","LDrt_b04","LDrt_b05","LDrt_b06","LDrt_b07","LDrt_b08","LDrt_b09","LDrt_b10","LDrt_b11","LDrt_b12","LDrt_b13","LDrt_b14","LDrt_b15","LDrt_b16","LDrt_b17","LDrt_b18","LDrt_b19","LDrt_b20","HDrt_var_b01","HDrt_var_b02","HDrt_var_b03","HDrt_var_b04","HDrt_var_b05","HDrt_var_b06","HDrt_var_b07","HDrt_var_b08","HDrt_var_b09","HDrt_var_b10","HDrt_var_b11","HDrt_var_b12","HDrt_var_b13","HDrt_var_b14","HDrt_var_b15","HDrt_var_b16","HDrt_var_b17","HDrt_var_b18","HDrt_var_b19","HDrt_var_b20","LDrt_var_b01","LDrt_var_b02","LDrt_var_b03","LDrt_var_b04","LDrt_var_b05","LDrt_var_b06","LDrt_var_b07","LDrt_var_b08","LDrt_var_b09","LDrt_var_b10","LDrt_var_b11","LDrt_var_b12","LDrt_var_b13","LDrt_var_b14","LDrt_var_b15","LDrt_var_b16","LDrt_var_b17","LDrt_var_b18","LDrt_var_b19","LDrt_var_b20","HDaccu_b01","HDaccu_b02","HDaccu_b03","HDaccu_b04","HDaccu_b05","HDaccu_b06","HDaccu_b07","HDaccu_b08","HDaccu_b09","HDaccu_b10","HDaccu_b11","HDaccu_b12","HDaccu_b13","HDaccu_b14","HDaccu_b15","HDaccu_b16","HDaccu_b17","HDaccu_b18","HDaccu_b19","HDaccu_b20","LDaccu_b01","LDaccu_b02","LDaccu_b03","LDaccu_b04","LDaccu_b05","LDaccu_b06","LDaccu_b07","LDaccu_b08","LDaccu_b09","LDaccu_b10","LDaccu_b11","LDaccu_b12","LDaccu_b13","LDaccu_b14","LDaccu_b15","LDaccu_b16","LDaccu_b17","LDaccu_b18","LDaccu_b19","LDaccu_b20","rowsToTrim","pracAcc","pracRT"
335,0.8,0.75,1,0.555913822974008,0.547767874849916,0.0869305779696839,0.0889005092067596,0.913761467889908,0.896853146853147,0.554412846426405,0.584258334614242,0.596624567870903,0.58988133363653,0.559769545296216,0.545227308296995,0.583910494725825,0.5582716535753,0.552744256634877,0.570264314777685,0.572793683094426,0.603391302518402,0.548595532272547,0.523543124099919,0.521267723453329,0.523670154103911,0.530696642077113,0.537629850407519,0.494954332500881,0.572163646237439,0.638516341635127,0.584123517580468,0.596850270776423,0.596057166083985,0.520869558043348,0.561139236383427,0.545986467027766,0.544342565227665,0.541027022979882,0.523913133833174,0.580520151841064,0.523834707356612,0.503617964108214,0.530428960844379,0.507170187121574,0.556316641188897,0.520359163573693,0.54217206483551,0.522863073814325,0.528599840069891,0.0935556805778047,0.0734004085202632,0.121978457154396,0.132772896620541,0.079189868548222,0.0636666653725077,0.10681571901118,0.0673676463056173,0.0722092643747535,0.0880328417713244,0.0786321588426573,0.0966584547677541,0.0563977565889031,0.0546062312754823,0.069088329393353,0.0546755394471698,0.0842165154311432,0.0795161436515753,0.0568784225735911,0.0885770618557539,0.111166928636355,0.0797256512586803,0.0905636246747782,0.097337811515988,0.0688538603659564,0.131263515715444,0.0895863584876118,0.0925124469566828,0.0796812024254326,0.0606915534968163,0.0724189250627727,0.068079256771863,0.0594445435403889,0.0800754987442033,0.0673344322340793,0.0907022685524064,0.0659736999300522,0.093217000866544,0.0720287529649274,0.0730440111069674,0.925925925925926,0.96,0.888888888888889,0.896551724137931,0.925925925925926,0.888888888888889,0.962962962962963,1,0.931034482758621,0.888888888888889,0.888888888888889,0.814814814814815,0.925925925925926,0.896551724137931,0.851851851851852,0.961538461538462,0.892857142857143,0.923076923076923,0.896551724137931,0.962962962962963,0.888888888888889,0.928571428571429,0.793103448275862,0.896551724137931,0.931034482758621,0.884615384615385,0.966666666666667,0.933333333333333,0.96551724137931,0.793103448275862,0.884615384615385,0.9,1,0.857142857142857,0.866666666666667,0.851851851851852,0.896551724137931,1,0.896551724137931,0.793103448275862,33,0.928571428571429,0.506566655153067
336,0.8,0.8125,0.75,0.52311824384494,0.544903516980069,0.0932795341490841,0.092171620645701,0.910420475319927,0.94066317626527,0.523547287250376,0.532353312228345,0.529716343985018,0.506336052206604,0.513463687262349,0.54482916027377,0.497330875881305,0.546034219443894,0.514153079650701,0.530954076661955,0.489532359783711,0.498431680809517,0.522423984711377,0.547454636739093,0.49839725130921,0.519994752079233,0.513804247062762,0.511944881044546,0.514829984183472,0.604705803121509,0.546334936345172,0.53892344727407,0.533474058555354,0.559300531308084,0.498969291446852,0.547880072860439,0.529808476675823,0.536434081243489,0.557869073538313,0.5464971678404,0.527745119113766,0.536393302657071,0.50979430597051,0.534062598663601,0.562632885780416,0.541323579385991,0.536046159527767,0.558889736899675,0.602360654238449,0.587186810911589,0.0720847409493973,0.0817990275606647,0.0813954573367369,0.083428402841406,0.0869745983927238,0.0915080019682579,0.0874729508037954,0.0682047904735239,0.0871729839786669,0.0695872399931899,0.0892644286048289,0.0559900321419921,0.0985055357215266,0.111296746412812,0.0591913420873095,0.119303654910539,0.070520225785645,0.0833953835718975,0.079266375024753,0.176596379028098,0.0970842231494439,0.0552110107077949,0.102867128855645,0.117214301985769,0.0733702269980945,0.0986256728883381,0.0663987015725788,0.0802617849258228,0.0676018706401311,0.0949945022376095,0.0627724351814035,0.05906769431359,0.0561530118167587,0.0590790721663059,0.12525181504614,0.0740878211076204,0.0861035337826213,0.0765106932818185,0.117792370770122,0.156654462281905,0.925925925925926,0.933333333333333,0.851851851851852,0.892857142857143,0.961538461538462,1,0.896551724137931,0.923076923076923,0.928571428571429,0.777777777777778,0.962962962962963,0.862068965517241,0.884615384615385,0.925925925925926,0.962962962962963,0.961538461538462,0.833333333333333,0.96,0.807692307692308,0.96551724137931,0.851851851851852,0.931034482758621,0.933333333333333,0.966666666666667,0.96551724137931,0.925925925925926,0.964285714285714,1,0.96551724137931,0.96551724137931,1,0.96551724137931,0.928571428571429,0.896551724137931,1,0.888888888888889,0.896551724137931,0.931034482758621,0.966666666666667,0.862068965517241,28,0.892857142857143,0.475614265647372
337,0.75,0.6875,1,0.641198374121579,0.656233083481891,0.121349414150801,0.142771768624874,0.96875,0.961605584642234,0.627966796569941,0.677336504519173,0.674148806609572,0.615352975401807,0.585326501669341,0.658380806649332,0.610442201212209,0.597061099184255,0.588005355590602,0.644052655251114,0.663741466171541,0.655281437885302,0.658810769919371,0.652658830685983,0.678665926844902,0.622568915877894,0.644051569817129,0.694000797998147,0.634177606494261,0.63882609940201,0.71808557348827,0.685477732155081,0.656516990072383,0.64407742631794,0.652090332946108,0.659135532816405,0.609224794577616,0.618253193419182,0.616936682887836,0.618990573085042,0.595492247971509,0.678818785716491,0.635960495479155,0.686636956926155,0.658300836324903,0.59504588398834,0.751841057282538,0.641589493017912,0.722885407254265,0.677611563366178,0.090762247128777,0.143417317914693,0.11691509193688,0.0561497232874136,0.0706763411023972,0.147170383764422,0.104782074157604,0.0926368112609894,0.114730001800831,0.140541662456705,0.108339150619071,0.11529913210345,0.150428763801848,0.0920021708729581,0.148158614279906,0.0991785664703769,0.104688383780802,0.188211690554249,0.119172999726005,0.108574156195511,0.115748863935301,0.12083465340007,0.0903028895664346,0.155400197513606,0.118175032095524,0.14938829895432,0.103094157681077,0.110508433134083,0.0930554218818287,0.105622450416122,0.112588857404681,0.165105845577898,0.118978680563765,0.210936294895836,0.115608637559333,0.0808444121844218,0.250557260515937,0.130275120938245,0.172562899964449,0.139841823158095,1,1,0.923076923076923,0.923076923076923,1,0.96551724137931,1,1,0.964285714285714,0.928571428571429,1,0.962962962962963,1,1,0.884615384615385,0.964285714285714,0.92,1,0.925925925925926,1,0.9,0.96551724137931,1,0.923076923076923,1,0.966666666666667,0.966666666666667,0.96551724137931,1,0.966666666666667,0.964285714285714,1,0.96551724137931,0.928571428571429,1,0.928571428571429,1,0.931034482758621,0.961538461538462,0.896551724137931,38,0.928571428571429,0.58188592069158
338,0.75,0.6875,1,0.854195570874315,0.854510114476982,0.641002437640162,0.700820620792499,0.898496240601504,0.916221033868093,0.651295060934326,0.672740784871135,0.802715757373685,0.847666760539421,1.01615483776201,1.20308115533553,0.769211355970113,0.972875147568993,0.841950724322277,1.04606420248568,1.08158473907791,0.850012435529638,0.920264215248888,1.02060456181893,0.87194122233497,0.587390927996379,0.683540157829251,0.702311015655287,0.876530948112934,0.729583460461492,0.654555028613406,0.744145361531992,0.623219073043558,0.684480177326899,0.738136882078834,1.79906498143324,0.786162187016868,0.759785200762241,0.982690361561254,0.766195761228526,0.907256699319427,0.904438331791457,1.20246381363992,0.870666594726832,1.15454933983033,0.699648133786395,0.779303841230493,0.637488750366694,0.675741424422775,0.761639108074476,0.122729708971826,0.116130747168631,0.323796031539152,0.650573914288556,1.21528119781523,1.74045816436966,0.353866275646169,0.335840267726198,0.238587347358174,0.880128965020358,0.376260313948134,0.517904048884726,0.6505422301683,0.641595108691864,0.672836517582594,0.339823980083472,0.242428630105292,0.136667662190714,0.272316425663757,0.420542288750306,0.175076582439966,0.209098549782854,0.121673261813793,0.129445197120172,0.252462023033015,2.53757066806829,0.232147959411823,0.226318955785157,0.440819301516795,0.247847344314976,0.253531507083894,0.286821381704919,1.02212604240323,0.18661798899477,0.919889124972098,0.20270124567264,0.105998461739411,0.167451534082767,0.138326417764298,0.199453318279807,0.925925925925926,0.96551724137931,0.961538461538462,0.884615384615385,0.96,0.92,0.931034482758621,1,0.846153846153846,0.923076923076923,0.884615384615385,0.96551724137931,0.846153846153846,0.928571428571429,0.851851851851852,0.923076923076923,0.827586206896552,0.8,0.769230769230769,0.846153846153846,0.923076923076923,1,0.931034482758621,0.931034482758621,0.928571428571429,0.923076923076923,0.964285714285714,0.931034482758621,0.896551724137931,0.827586206896552,0.884615384615385,0.96551724137931,0.896551724137931,0.928571428571429,0.827586206896552,0.88,0.964285714285714,0.892857142857143,0.896551724137931,0.931034482758621,52,0.964285714285714,0.865322724778837
339,0.4,0.4375,0.25,0.772853240908766,0.730545163566769,0.356544766976669,0.228275455869619,0.925788497217069,0.90669014084507,0.681149214277796,0.705540866420294,0.650920283264266,0.668067755302987,0.670452510055978,0.621015953735748,0.624549335322407,0.681966674952911,0.716275676686424,0.716567098018713,0.798689229906393,0.760616416244061,0.675460583102124,0.825920854369178,0.75202330124851,0.866074436598595,0.946829526615329,1.32641671698702,0.870342768280982,0.90555425817729,0.639368078908538,0.67451633514981,0.686207950914054,0.65403510740926,0.637923421691461,0.626440737338271,0.660831808690624,0.697828985742914,0.695067315735726,0.662429494022702,0.839274194960196,0.716020042222226,0.68599967414449,0.689924213537497,0.685830094593777,0.957990104534054,0.9263160698726,0.931160316918977,0.752495712343732,0.81731469120734,0.104337248527752,0.112774478202217,0.110242605889508,0.108622357311798,0.116658465154854,0.0864024740602043,0.0846163241062531,0.118237733782507,0.107222529764992,0.120460657838748,0.185846593207829,0.176388784027684,0.179233151148397,0.147316443856674,0.139732531470516,0.248503706657441,0.233895636655365,1.24605985313091,0.29149294820399,0.408373855185803,0.130809868158653,0.131459863951154,0.118777929206006,0.135582240206604,0.122616653875711,0.0950698692758569,0.120078142625471,0.161443547185333,0.140064184194405,0.121234366754379,0.367852879659683,0.166616075200203,0.112057165758568,0.146209983190011,0.0846344269132168,0.435156536036988,0.279827308483663,0.378112687554637,0.194120159520221,0.273593708915753,1,0.9,0.961538461538462,1,0.923076923076923,1,0.896551724137931,1,0.923076923076923,0.92,0.961538461538462,0.96551724137931,0.892857142857143,0.84,0.961538461538462,0.888888888888889,0.933333333333333,0.846153846153846,0.884615384615385,0.821428571428571,0.925925925925926,0.896551724137931,0.862068965517241,0.931034482758621,0.896551724137931,0.961538461538462,0.931034482758621,0.933333333333333,0.931034482758621,0.833333333333333,0.923076923076923,0.964285714285714,0.896551724137931,0.862068965517241,1,0.923076923076923,0.827586206896552,0.75,0.96551724137931,0.931034482758621,39,0.928571428571429,0.704665529042748
350,0.95,0.9375,1,0.575279175146437,0.572532267401107,0.122537395375625,0.113982226926591,0.828413284132841,0.844405594405594,0.592564054710911,0.622103431873256,0.597287452730458,0.568655810543957,0.659409862798552,0.599646577206351,0.618521814124856,0.560345992471816,0.586427937751507,0.582624106879208,0.543076015252154,0.525486656180066,0.54499049833528,0.51152526299421,0.477888839153349,0.534774712500318,0.568116715377143,0.574182440278862,0.642688664898742,0.597379608433349,0.617815031930965,0.57282215441529,0.601660076047455,0.645345751290483,0.60104634128705,0.622638351655292,0.552582639676984,0.558596391351549,0.537150678825003,0.554161895126715,0.552831951914898,0.565432678721444,0.571979492294809,0.491086500453971,0.57498910392751,0.567345375424096,0.639479268099032,0.52648862062443,0.558268548372796,0.53705059337621,0.104407128893509,0.1200898005766,0.127738880386309,0.137966622693116,0.153682604483754,0.110753419918677,0.119298075245315,0.0870666042989213,0.125030146340769,0.0751307795510908,0.0944703569053332,0.0917956108693378,0.121366152674914,0.133071874198209,0.0901558303832283,0.0843002907786065,0.133902270035391,0.107015918067507,0.136606319170355,0.133425833150213,0.0783787732016628,0.105958895829834,0.110765426839762,0.150668150737986,0.105018255451205,0.0976137821649498,0.0826430520174014,0.135829921600955,0.137302794511201,0.0966320364359604,0.123295469970015,0.0872309920450061,0.142787686163601,0.0989044066754763,0.114325190992335,0.103136761578867,0.12241262770757,0.099251664744844,0.0694258064536246,0.0834374508526541,0.851851851851852,0.846153846153846,0.807692307692308,0.8,0.814814814814815,0.884615384615385,0.961538461538462,0.777777777777778,0.862068965517241,0.851851851851852,0.846153846153846,0.851851851851852,0.769230769230769,0.793103448275862,0.814814814814815,0.740740740740741,0.692307692307692,0.962962962962963,0.724137931034483,0.925925925925926,0.896551724137931,0.862068965517241,0.923076923076923,0.896551724137931,0.933333333333333,0.896551724137931,0.827586206896552,0.925925925925926,0.724137931034483,0.827586206896552,0.766666666666667,0.896551724137931,0.814814814814815,0.724137931034483,0.766666666666667,0.966666666666667,0.785714285714286,0.769230769230769,0.827586206896552,0.857142857142857,28,0.75,0.634667738906241
352,0.55,0.5625,0.5,0.686948350450333,0.676870479657257,0.176484352210165,0.176460748282465,0.890130353817505,0.869026548672566,0.618537405126349,0.7275495407413,0.660642072783205,0.613619460172399,0.640045118000772,0.71175451312835,0.617297008400783,0.60428879691031,0.662623924328587,0.723055996627618,0.818482842503322,0.769927184079559,0.760092492365012,0.794927864980239,0.666808635336705,0.649533873961236,0.702342494373658,0.722733378759585,0.657954598275515,0.620032355547524,0.717613447698411,0.628705952764937,0.632521182844608,0.580736693344079,0.663731154085447,0.664443291868244,0.61779665769651,0.682294770393388,0.613412804851708,0.767512425514204,0.733733991835395,0.729596575471358,0.684648530814668,0.634664328103619,0.687031663263795,0.728292027215377,0.765161766240803,0.677770868393368,0.663753759324679,0.665950100628081,0.126220266656762,0.236727016109246,0.146402774957997,0.118618491757968,0.119471457698445,0.141735919502337,0.121558303533759,0.0762519157516185,0.116899204787304,0.174501892181359,0.275356484558226,0.166658838721565,0.163446862859893,0.314793733548639,0.134906796476539,0.108942014367943,0.148453941653323,0.182761576861331,0.143034869803579,0.156736157251025,0.144213046237432,0.178553866407289,0.120646041891469,0.0784882146204402,0.144621413096855,0.239485179046908,0.185188351658559,0.272356158652562,0.137104605916271,0.154202019050711,0.13151840246604,0.149440663075684,0.128582768757395,0.111217839678222,0.225533826551737,0.249534861321908,0.152519764167383,0.165386471498163,0.123689455908716,0.206379244811927,0.777777777777778,0.888888888888889,0.862068965517241,1,0.962962962962963,1,0.884615384615385,0.896551724137931,0.846153846153846,0.884615384615385,0.888888888888889,0.923076923076923,0.928571428571429,0.730769230769231,0.923076923076923,0.923076923076923,0.814814814814815,0.928571428571429,0.961538461538462,0.769230769230769,0.827586206896552,0.777777777777778,0.931034482758621,0.964285714285714,0.933333333333333,0.896551724137931,0.884615384615385,0.892857142857143,0.857142857142857,0.964285714285714,0.931034482758621,0.846153846153846,0.931034482758621,0.857142857142857,0.758620689655172,0.827586206896552,0.807692307692308,0.862068965517241,0.862068965517241,0.758620689655172,46,0.821428571428571,0.608656949995618
353,0.85,0.875,0.75,0.590901026672579,0.578938222429495,0.100784226585467,0.0882695838782202,0.894833948339483,0.893169877408056,0.600395027388543,0.637613510566384,0.649554768521018,0.560477446191254,0.611307323865521,0.67124723061419,0.572704263600127,0.596887938722422,0.572468123049475,0.569482129170165,0.587876515024198,0.54941536915592,0.567986087106843,0.565613731226991,0.575560937434113,0.52740135720793,0.593484768993221,0.611296516859197,0.62014684303129,0.570252924600417,0.64774808468265,0.61250483127078,0.610364585109831,0.57247595214285,0.604028178069837,0.593338927779957,0.582765296972678,0.615002448811067,0.613272630931953,0.577430471593257,0.576053444905362,0.548330480654339,0.553826578244168,0.571221897473421,0.564389789649607,0.520205864795195,0.538972009294506,0.562088735899406,0.548078458777767,0.563658268736868,0.102242837975009,0.128638744606532,0.0825357728213481,0.0786659392677009,0.0768569456964196,0.142884823948784,0.0719732089426572,0.095886254561513,0.0858566800003913,0.0975405612800713,0.0971191961925407,0.0733735936269435,0.112505549927723,0.0723465020624846,0.0687823261353125,0.0664917549851246,0.103009568928327,0.12564755598253,0.113648875211146,0.0778077038212344,0.113509091056694,0.0943095595030435,0.0808330758584465,0.111346583258047,0.0863845443060872,0.0951530761330535,0.0953375543742552,0.0827822671665642,0.0945112769350249,0.0924902355290401,0.0537037011581624,0.0726891883407712,0.0489472555449187,0.0814370473500479,0.0750376116512018,0.0696955078662701,0.0606435413595769,0.0985644550341124,0.0757191969800591,0.0713449269230178,0.925925925925926,0.814814814814815,0.96551724137931,0.888888888888889,0.884615384615385,0.851851851851852,0.884615384615385,0.862068965517241,0.846153846153846,0.961538461538462,0.884615384615385,0.962962962962963,0.896551724137931,0.923076923076923,0.923076923076923,0.888888888888889,0.888888888888889,0.96551724137931,0.740740740740741,0.928571428571429,0.896551724137931,0.866666666666667,0.933333333333333,0.84,0.96551724137931,0.896551724137931,0.96551724137931,0.896551724137931,0.884615384615385,0.96551724137931,0.966666666666667,0.896551724137931,0.892857142857143,0.925925925925926,0.896551724137931,0.827586206896552,0.862068965517241,0.758620689655172,0.851851851851852,0.862068965517241,36,0.857142857142857,0.532907175989489
354,0.65,0.625,0.75,0.781030042987625,0.79116155143404,0.248221366276994,0.246635856052075,0.863216266173752,0.84938704028021,0.868414505645793,0.932898116432345,0.989763810501986,0.915864313590444,0.753690989405956,0.80287919981638,0.800276940392975,0.70689961088023,0.730596023065468,0.754186456044273,0.727237896564224,0.748542904237251,0.750697192955866,0.756418549366152,0.707492674790466,0.703672578803199,0.692705148956738,0.749258351812247,0.749389705888461,0.776377852083757,0.85354637398492,0.880626874823316,0.924596891082668,0.866857306810963,0.867368181685692,0.759447801661176,0.774274596390475,0.793232932899565,0.821153523796238,0.697935017669806,0.857864252658113,0.773084157901206,0.789500149312274,0.711333953414177,0.727225739581125,0.700185862692216,0.727144793555108,0.758964878490901,0.75777137992454,0.77068529520505,0.250554940931746,0.266195166355845,0.511808577713789,0.379640868588775,0.2115523942347,0.217813002817622,0.236268922171304,0.168200019962103,0.166187015372113,0.206878177172125,0.196301700606677,0.221607652588671,0.184172712832135,0.224143584755463,0.115088735539173,0.156943212594747,0.148053564476039,0.236078626556866,0.173531895354573,0.199165254594351,0.17409704419336,0.218186532280237,0.377956140731495,0.374827383464546,0.307121672786113,0.251757679869342,0.256822185204262,0.181821342341419,0.265382832150305,0.136504993233621,0.239092826674013,0.172398445678288,0.211560394980809,0.251335827413562,0.207130863311534,0.112469695327267,0.169724042612506,0.263838009570987,0.222233571510035,0.236945248297737,0.931034482758621,0.884615384615385,0.888888888888889,0.777777777777778,0.961538461538462,0.866666666666667,0.846153846153846,0.857142857142857,0.807692307692308,0.777777777777778,0.896551724137931,0.777777777777778,0.851851851851852,0.923076923076923,0.846153846153846,0.96551724137931,1,0.846153846153846,0.75,0.807692307692308,0.961538461538462,0.896551724137931,0.866666666666667,0.758620689655172,0.931034482758621,0.846153846153846,0.758620689655172,0.96551724137931,0.833333333333333,0.857142857142857,0.740740740740741,0.827586206896552,0.833333333333333,0.793103448275862,0.862068965517241,0.884615384615385,0.758620689655172,0.862068965517241,0.793103448275862,0.96551724137931,34,0.785714285714286,0.648896843311377
355,0.3,0.25,0.5,1.02134099914424,0.956868666809521,0.550858877454408,0.536746782391565,0.771375464684015,0.840630472854641,0.704469281100218,0.674627833641824,0.725463900111478,0.701899551329776,0.900691182706326,0.974672211550883,0.84014060121478,0.917317732120864,0.915204260659476,1.6528025625784,1.640020603583,1.18911760194281,1.05011587958628,1.07877458748855,1.47346715965843,1.1062597274411,1.03967365838337,1.29259083404947,0.852946139289998,0.669609836039685,0.72159570984163,0.681048278054544,0.713885554566514,0.678689955814003,0.688500423421923,1.1623906628395,0.964461759812648,0.772248304348664,1.0608513723377,0.711151508040373,0.734302679734985,1.19791522647399,1.27327834574329,0.938914893070302,1.2968557181463,1.61887010481398,1.49098692832772,1.14403744230994,0.606786884632411,0.705439274925899,0.107399810095034,0.142696660261125,0.140441141197118,0.1222853987569,0.257580341403353,0.348023533281844,0.251579109951482,0.293907141148858,0.298982890208025,0.782845287917612,0.666914693192188,0.679773485442404,0.604556356750297,0.678644708638911,0.737060021176995,0.409645134662171,0.602137165514245,0.577933354357629,0.379712849274537,0.310882612409012,0.117451923277053,0.0983324853066994,0.10763183298881,0.115069774721786,0.0997665930030204,0.58404659346714,0.432504101542605,0.279563164984064,0.457159696577602,0.0912222392791038,0.276761087839827,0.719713034221246,0.701493752803608,0.368498189138451,0.787411754067995,0.659196036640731,0.69143425406057,0.548026292203791,0.405050074064733,0.223552865712454,0.96551724137931,0.962962962962963,0.888888888888889,0.961538461538462,0.884615384615385,1,0.888888888888889,0.92,0.884615384615385,0.923076923076923,0.758620689655172,0.461538461538462,0.777777777777778,0.576923076923077,0.703703703703704,0.413793103448276,0.423076923076923,0.62962962962963,0.692307692307692,0.703703703703704,0.851851851851852,0.96551724137931,1,0.931034482758621,0.931034482758621,0.857142857142857,0.96551724137931,0.862068965517241,0.928571428571429,0.96551724137931,0.884615384615385,0.896551724137931,0.551724137931034,0.928571428571429,0.551724137931034,0.925925925925926,0.551724137931034,0.620689655172414,0.758620689655172,0.896551724137931,37,0.928571428571429,0.61698892466042
377,0.95,0.9375,1,0.513283660798291,0.51132528893095,0.0869861670144757,0.0858098718869321,0.942909760589319,0.924693520140105,0.550083859919988,0.552851536035262,0.501840713640882,0.54681429522181,0.532506055509051,0.497550119645894,0.537413174107384,0.526920865531321,0.508413625236314,0.516499914694577,0.49880484844847,0.529986333603469,0.53325135851852,0.496654903372893,0.530605102638499,0.509699246749796,0.477606876891244,0.464737253263593,0.491156302909884,0.4628170725924,0.530711866850997,0.497096536251215,0.531409305861841,0.542827266332661,0.506656085301576,0.530441925612589,0.53881536778779,0.543663260302153,0.531932597530299,0.51135701637972,0.500729937106371,0.51373598506101,0.501764145772904,0.463091970870978,0.509796505893714,0.512171523712043,0.499165916194518,0.491497973632067,0.478528061913776,0.491204857792971,0.109947482876912,0.0857712823848323,0.0756453997105601,0.090769445703156,0.100324359914616,0.0683742985652346,0.087654914497749,0.0745084915706625,0.0714711312847107,0.0556366621431077,0.0894298644841754,0.0690111977995205,0.138299545148324,0.0868340345192263,0.0955211311100422,0.0903884091999617,0.0712202307312571,0.0806400980569006,0.0487876409019232,0.0518524640803312,0.090650422741128,0.0787009323147274,0.0786953011335954,0.0908061062694789,0.0578306769189633,0.0972268517218593,0.0899436951358547,0.0745178416811613,0.0870181694609388,0.0818240428048386,0.081369889499126,0.051346537185119,0.114458575439029,0.076187262964556,0.0758025843825207,0.075251247833446,0.110348844816404,0.0844723818013329,0.0868110050373827,0.0795088187802102,0.931034482758621,0.925925925925926,0.925925925925926,1,0.925925925925926,0.966666666666667,0.846153846153846,0.962962962962963,0.923076923076923,0.928571428571429,0.96551724137931,0.961538461538462,0.923076923076923,0.961538461538462,0.961538461538462,0.96551724137931,0.962962962962963,0.923076923076923,0.925925925925926,0.962962962962963,0.862068965517241,0.961538461538462,0.933333333333333,0.96551724137931,0.931034482758621,0.933333333333333,0.961538461538462,0.862068965517241,0.96551724137931,0.896551724137931,0.966666666666667,1,0.966666666666667,0.896551724137931,0.928571428571429,0.928571428571429,0.851851851851852,0.9,0.896551724137931,0.892857142857143,28,0.928571428571429,0.590549474349245
378,0.35,0.3125,0.5,1.10531166145661,1.09628284264408,0.691569623209238,0.795277085884515,0.962756052141527,0.956217162872154,0.662202729825647,0.79335702886736,0.781841771661079,0.728557801063828,0.893989068223163,0.907862422629618,1.0493589811441,1.07009441188761,1.03301557971165,1.16871043056465,1.23899223653738,1.88267468995656,1.38608374322989,1.32210342463589,1.07901488130912,1.11555307644799,1.24524595941274,1.3759241735659,1.39587255732085,0.934620536756344,0.657381379107634,0.684418178287645,0.736217789420927,0.704467073452241,0.800377631367281,0.844209792429646,1.00008834550029,0.956970256553697,0.954228023789695,0.843997282558121,1.50573698311734,1.84210601391207,1.57472521997988,1.63619803126644,1.83882685445634,0.853931288604207,0.836369186687958,1.12563340343535,1.55239394442018,1.00464483317254,0.109116205537268,0.17424302084031,0.151505008967965,0.132262731928732,0.18408336219951,0.199231268931003,0.419595046352664,0.449384912771598,0.342000295060048,0.606518183702617,0.71424884780671,1.74261410234667,0.99729982856608,0.81875346253418,0.507183412143988,0.506046697979317,0.478811300067134,0.809215729785635,0.592041443646222,0.392191243457673,0.100456950572547,0.127812109047704,0.167102234170377,0.0982488454702814,0.189201867516209,0.176409054961367,0.296787567152573,0.213488537598068,0.329023508405454,0.274802532753623,0.710033020525963,1.41583271716692,0.888807613439098,1.27833175564466,1.63066103274989,0.232609154384214,0.182255833773997,0.37907792994239,1.12944714874986,0.54067490047233,1,0.962962962962963,0.96551724137931,1,1,0.884615384615385,0.962962962962963,0.96551724137931,0.96,0.961538461538462,0.888888888888889,1,0.96551724137931,1,0.92,0.962962962962963,1,0.931034482758621,0.961538461538462,0.961538461538462,1,0.966666666666667,0.888888888888889,0.931034482758621,0.96551724137931,0.96551724137931,1,1,0.96551724137931,0.964285714285714,0.866666666666667,1,0.884615384615385,0.96551724137931,1,1,0.96551724137931,0.92,0.896551724137931,0.964285714285714,36,0.964285714285714,0.582412154829529
