demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,pressedQ_late,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,20,0,20,0,,,,,,ladybug,target,q,upper,,,,,,,1,target,HiDemTar,g,0,1.0861419499851763,1,,,1,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,21,0,21,0,,,,,,hivinity,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,0.7599273715168238,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,22,0,22,0,,,,,,gonesty,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,0.9038509391248226,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,23,0,23,0,,,,,,huzzles,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,h,1,0.8658285066485405,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,24,0,24,0,,,,,,chappef,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6385499481111765,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,25,0,25,0,,,,,,couple,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5391204082407057,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,26,0,26,0,,,,,,jiggling,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9405162683688104,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,27,0,27,0,,,,,,coverall,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6931938761845231,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,28,0,28,0,,,,,,ahead,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6958211506716907,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,29,0,29,0,,,,,,sweeping,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.46650059847161174,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,reconcile,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6301510608755052,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,,,,,,terrify,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4594548908062279,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,,,,,,quickel,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6714624161832035,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,,,,,,permeable,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6508142845705152,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,,,,,,splinging,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.711547669954598,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,,,,,,elalt,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8814768474549055,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,,,,,,ifling,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5065236715599895,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,,,,,,unamufed,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5494788843207061,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,8,0,8,0,,,,,,holdup,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5506301280111074,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,9,0,9,0,,,,,,etuip,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5759131172671914,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,0,10,0,,,,,,educate,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5031420821323991,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,11,0,11,0,,,,,,flamingo,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.673112612683326,1,,,1,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,12,0,12,0,,,,,,epthuse,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,q,0,0.012444849126040936,,,1,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,13,0,13,0,,,,,,butler,w,g,upper,,,,,,,1,aftertar2,HiDemTar,g,1,1.370456874370575,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,14,0,14,0,,,,,,browting,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,h,1,0.6258289166726172,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,15,0,15,0,,,,,,pexts,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6062423805706203,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,16,0,16,0,,,,,,glamorous,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5651715970598161,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,17,0,17,0,,,,,,chraps,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.9162133764475584,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,18,0,18,0,,,,,,derived,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.8621517103165388,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,19,0,19,0,,,,,,intended,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7221364551223814,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,20,0,20,0,,,,,,tredits,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6675870050676167,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,21,0,21,0,,,,,,antonym,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.8154671806842089,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,22,0,22,0,,,,,,trallion,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6454872926697135,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,23,0,23,0,,,,,,urgent,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5461244606412947,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,24,0,24,0,,,,,,humanize,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5869151307269931,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,25,0,25,0,,,,,,efcorted,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7125190128572285,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,26,0,26,0,,,,,,suburb,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5864514936693013,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,27,0,27,0,,,,,,owner,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6731889802031219,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,28,0,28,0,,,,,,guivers,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.5085360840894282,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,29,0,29,0,,,,,,duplex,w,g,upper,,,,,,,1,nw,HiDemTar,h,0,0.5506020560860634,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,phambled,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9269379926845431,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,cayward,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6321773584932089,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,student,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.637563512660563,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,triplet,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7860775664448738,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,chight,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5207974025979638,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,attended,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.47418380668386817,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,govern,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.533605667296797,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,bluads,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5108485319651663,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,iolize,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8958969740197062,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,arrow,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.523451239336282,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,clattest,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6038822405971587,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,levels,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7218044241890311,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,runabouk,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7791803670115769,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,facienda,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5064826202578843,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,erony,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6285808538086712,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,system,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6338423453271389,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,misest,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7911836062557995,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,entertain,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5178175712935627,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,filny,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5598654327914119,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,optional,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5670164846815169,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,typical,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.9749488369561732,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,geissue,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5582873774692416,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,cobalt,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.8370975218713284,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,throttle,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.6014418094418943,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,topefuls,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8250918672420084,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,dishwater,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6148435045033693,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,jungle,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6527554611675441,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,pregs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8638339024037123,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,tinion,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7398011330515146,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,integral,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.492637210059911,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,warmer,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.151793626602739,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,statute,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8155037038959563,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,knowledge,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9574598339386284,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,admire,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.709448023699224,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,smabled,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6554497457109392,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,disperse,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8354304218664765,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,mubby,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7368376012891531,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,legalosm,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7695113085210323,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,ebince,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.632819386664778,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,cartles,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5581913897767663,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,prohibit,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7892864993773401,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,rangel,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5559474611654878,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,comment,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8024566783569753,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,scack,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6733740116469562,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,bickering,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7095434074290097,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,dialogues,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6555321500636637,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,fidelity,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7475226758979261,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,fabstand,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6282421820797026,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,formation,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5767024462111294,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,elpousal,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5119874002411962,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,porcupine,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.5701052830554545,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,setwixt,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,1.6652319966815412,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,favoting,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,0.7732451539486647,,,,,,,,,,,,,,,,,,,,352,2023-11-14_10h41.18.936,leap3,2022.2.5,59.9947303133085,
