demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,pressedQ_late,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,24,0,24,0,,,,,,anemic,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.9874176641460508,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,25,0,25,0,,,,,,walnut,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.49071922546136193,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,26,0,26,0,,,,,,fassed,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.5734137075778563,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,27,0,27,0,,,,,,racile,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6046813465509331,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,28,0,28,0,,,,,,couple,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.6186512551939813,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,29,0,29,0,,,,,,blueberry,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.8006503508804599,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,airbis,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.7576346713321982,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,,,,,,bailmenz,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5262730383838061,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,,,,,,lofty,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.5120643717382336,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,,,,,,poars,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.8821232734335354,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,,,,,,dorte,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5812869865621906,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,,,,,,affluent,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6526016768475529,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,,,,,,realize,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5038678186538164,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,,,,,,slears,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6104960546508664,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,8,0,8,0,,,,,,flieves,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5115261852479307,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,9,0,9,0,,,,,,standard,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6415451591019519,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,0,10,0,,,,,,unstatle,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5820581960288109,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,11,0,11,0,,,,,,rudder,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.5575252833514242,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,12,0,12,0,,,,,,otoist,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5013706695754081,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,13,0,13,0,,,,,,padicals,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5280626669264166,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,14,0,14,0,,,,,,nores,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.4974551591294585,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,15,0,15,0,,,,,,pimorous,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.42806471946823876,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,16,0,16,0,,,,,,virulent,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.4244272066280246,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,17,0,17,0,,,,,,baseline,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.494647111496306,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,18,0,18,0,,,,,,reddar,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.592267137937597,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,19,0,19,0,,,,,,senalize,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.438976050587371,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,20,0,20,0,,,,,,walsams,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.49957258941140026,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,21,0,21,0,,,,,,column,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.9662152897217311,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,22,0,22,0,,,,,,imprives,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.9821649881487247,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,23,0,23,0,,,,,,ordinary,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.8455124054889893,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,24,0,24,0,,,,,,deserve,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.584680610045325,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,25,0,25,0,,,,,,outrank,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.6233171479398152,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,26,0,26,0,,,,,,assent,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.7892729737941409,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,27,0,27,0,,,,,,sunshine,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.4283164567168569,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,28,0,28,0,,,,,,casino,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5616040909953881,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,29,0,29,0,,,,,,orange,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5376211366819916,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,perishing,w,g,lower,,,,,,,1,w,HiDemTar,h,0,1.3628098339831922,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,forfeit,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6816664638754446,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,accessory,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5809993299480993,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,brother,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.548276504749083,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,brimitive,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6849224468605826,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,addma,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6482297794136684,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,handle,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6449270107259508,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,relaying,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5855001144373091,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,welayed,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6648067080823239,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,surfaced,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5488536290213233,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,gewer,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.4685639319504844,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,fivalve,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5285308257880388,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,potter,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5457929386029718,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,comply,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7385059599328088,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,schides,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6257418546592817,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,pripend,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5193732038460439,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,chone,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5771236627915641,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,neliefs,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5770952895400114,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,squirrel,target,q,lower,,,,,,,1,target,HiDemTar,g,0,0.6002961680351291,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,borrent,nw,h,lower,,,,,,,1,aftertar1,HiDemTar,q,0,0.062077683018287644,,,1,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,tycoon,w,g,lower,,,,,,,1,aftertar2,HiDemTar,q,0,0.6179141540196724,,,1,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,ofsters,nw,h,lower,,,,,,,1,aftertar3,HiDemTar,h,1,0.8078022245172178,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,picnic,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.5658099746215157,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,capobly,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.7897885220299941,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,arcients,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6844823594146874,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,splatter,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,1.3757555885240436,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,official,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.8791332143300679,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,daining,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.8094789636816131,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,cheathe,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.7443571910553146,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,forgive,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.6479439338727389,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,vibrate,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6212090747867478,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,gontracts,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.4824979212426115,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,define,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5578944376175059,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,attrove,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5257891836808994,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,butler,w,g,lower,,,,,,,1,w,HiDemTar,h,0,0.5010679208062356,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,dominion,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.743498748895945,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,revising,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.46501153890858404,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,explosion,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.4688340816501295,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,latirizes,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5686319070518948,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,contund,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6086231173831038,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,patio,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5745827464415925,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,mitten,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.621906634492916,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,analysis,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5870241209486267,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,quickel,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,0.6009022692451254,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,command,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5674749419122236,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,appain,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.9674528469913639,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,provide,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5914035644382238,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,crundle,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6220608763978817,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,insertion,w,g,lower,,,,,,,1,w,HiDemTar,h,0,0.5153927970968653,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,require,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5013329391658772,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,neuran,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6239757698785979,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,gorilla,target,q,lower,,,,,,,1,target,HiDemTar,g,0,0.5804774429998361,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,dounger,nw,h,lower,,,,,,,1,aftertar1,HiDemTar,h,1,1.4919519532413688,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,peanimate,nw,h,lower,,,,,,,1,aftertar2,HiDemTar,h,1,0.8455416842916748,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,mandlers,nw,h,lower,,,,,,,1,aftertar3,HiDemTar,h,1,0.5622123050998198,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,collute,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6581646476843162,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,galashes,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5901738551037852,,,,,,,,,,,,,,,,,,,,303,2023-11-16_15h27.49.986,leap3,2022.2.5,59.98924423594591,
