demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,PM_accuracy,pressedQ_late,pressedQ,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
20", female,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,2,0,2,0,,,,,,relaying,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.613183899782598,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,3,0,3,0,,,,,,ausht,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.46730902465060353,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,4,0,4,0,,,,,,decency,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5105806128121912,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,5,0,5,0,,,,,,boutique,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5365836909040809,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,6,0,6,0,,,,,,drine,nw,h,lower,,,,,,,4,nw,LoDemTar,g,0,0.4980258494615555,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,7,0,7,0,,,,,,funtair,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6522856862284243,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,8,0,8,0,,,,,,brimitive,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.4647021945565939,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,9,0,9,0,,,,,,befriend,w,g,lower,,,,,,,4,w,LoDemTar,h,0,0.5570023134350777,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,10,0,10,0,,,,,,pived,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6207832358777523,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,11,0,11,0,,,,,,razelle,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.4972802842967212,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,12,0,12,0,,,,,,lecked,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.48389354767277837,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,13,0,13,0,,,,,,blueberry,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5585997165180743,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,14,0,14,0,,,,,,moyeur,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6866422733291984,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,15,0,15,0,,,,,,female,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5213522431440651,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,16,0,16,0,,,,,,entertain,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5066415648907423,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,17,0,17,0,,,,,,misest,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5646791192702949,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,18,0,18,0,,,,,,kangaroo,target,q,lower,,,,,,,4,target,LoDemTar,g,0,0.6527766599319875,,,1,1,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,19,0,19,0,,,,,,aviation,w,g,lower,,,,,,,4,aftertar1,LoDemTar,g,1,0.6407767669297755,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,20,0,20,0,,,,,,stooping,w,g,lower,,,,,,,4,aftertar2,LoDemTar,g,1,0.7081090570427477,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,21,0,21,0,,,,,,airbis,nw,h,lower,,,,,,,4,aftertar3,LoDemTar,h,1,0.877173263579607,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,22,0,22,0,,,,,,temelity,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.5785574922338128,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,23,0,23,0,,,,,,shockwave,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.8501885682344437,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,24,0,24,0,,,,,,region,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.4786226130090654,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,25,0,25,0,,,,,,rudder,w,g,lower,,,,,,,4,w,LoDemTar,h,0,0.6260545016266406,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,26,0,26,0,,,,,,typical,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.455420701764524,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,27,0,27,0,,,,,,design,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.4595232969149947,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,28,0,28,0,,,,,,gymnasium,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.6074968134053051,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,29,0,29,0,,,,,,podges,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.5575674464926124,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,0,0,,,,,,butler,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6534556802362204,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,1,0,,,,,,legalosm,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.601481968536973,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,2,0,2,0,,,,,,throttle,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.4875094732269645,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,3,0,3,0,,,,,,rumblos,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5062350132502615,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,4,0,4,0,,,,,,cessation,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.5482866154052317,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,5,0,5,0,,,,,,pregs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5560637349262834,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,6,0,6,0,,,,,,ignoble,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.6680425386875868,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,7,0,7,0,,,,,,hangar,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.5513175432570279,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,8,0,8,0,,,,,,disperse,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.5353229837492108,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,9,0,9,0,,,,,,grieving,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.8640152947045863,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,10,0,10,0,,,,,,nimono,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5320308427326381,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,11,0,11,0,,,,,,puggers,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5653972057625651,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,12,0,12,0,,,,,,quickel,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6694131605327129,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,13,0,13,0,,,,,,trallion,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5207126191817224,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,14,0,14,0,,,,,,punctual,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.681233283597976,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,15,0,15,0,,,,,,bloodless,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.8524514185264707,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,16,0,16,0,,,,,,pracking,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6806112066842616,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,17,0,17,0,,,,,,legalize,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5079489527270198,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,18,0,18,0,,,,,,educate,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4699966348707676,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,19,0,19,0,,,,,,stelled,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6414048033766448,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,20,0,20,0,,,,,,inversion,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.702140562236309,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,21,0,21,0,,,,,,scrooner,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5201574182137847,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,22,0,22,0,,,,,,endgume,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5456662122160196,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,23,0,23,0,,,,,,optional,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4734367630444467,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,24,0,24,0,,,,,,birn,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6124608474783599,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,25,0,25,0,,,,,,alchemist,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6106403041630983,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,26,0,26,0,,,,,,veirs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5926686059683561,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,27,0,27,0,,,,,,geissue,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.47134209563955665,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,28,0,28,0,,,,,,nearsipe,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5386714059859514,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,29,0,29,0,,,,,,attract,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.499394154176116,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,0,0,0,0,,,,,,trocess,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5578670627437532,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,1,0,1,0,,,,,,pretzel,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5578793124295771,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,2,0,2,0,,,,,,efficient,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.46195433009415865,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,3,0,3,0,,,,,,movie,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4738929751329124,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,4,0,4,0,,,,,,uncarled,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5332332821562886,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,5,0,5,0,,,,,,egect,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5025889608077705,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,6,0,6,0,,,,,,garment,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7286713630892336,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,7,0,7,0,,,,,,guivers,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5860651223920286,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,8,0,8,0,,,,,,tipoff,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.3279926073737442,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,9,0,9,0,,,,,,expired,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4652378628961742,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,10,0,10,0,,,,,,lignpost,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1491420292295516,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,11,0,11,0,,,,,,jaguar,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.8219252885319293,,,1,1,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,12,0,12,0,,,,,,twarfs,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,0.6593281659297645,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,13,0,13,0,,,,,,arpired,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,0.7193683506920934,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,14,0,14,0,,,,,,offonents,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,h,1,0.5770037900656462,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,15,0,15,0,,,,,,teamwork,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5920951957814395,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,16,0,16,0,,,,,,number,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5908295228146017,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,17,0,17,0,,,,,,result,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5567003791220486,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,18,0,18,0,,,,,,target,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.46001393999904394,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,19,0,19,0,,,,,,leuter,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.5924262637272477,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,20,0,20,0,,,,,,rillains,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5589324398897588,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,21,0,21,0,,,,,,tenpince,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6471087746322155,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,22,0,22,0,,,,,,unsmilung,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5078052692115307,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,23,0,23,0,,,,,,itself,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5658789095468819,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,24,0,24,0,,,,,,posing,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5578624280169606,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,25,0,25,0,,,,,,pariah,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.7978632622398436,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,26,0,26,0,,,,,,atble,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.5165947950445116,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,27,0,27,0,,,,,,stifle,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.797708984464407,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,28,0,28,0,,,,,,ganter,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6042884322814643,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,29,0,29,0,,,,,,glamorous,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.5543001359328628,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,0,0,0,0,,,,,,joses,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.49915081914514303,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,1,0,1,0,,,,,,persona,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6779454466886818,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,2,0,2,0,,,,,,scrobby,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6083900346420705,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,3,0,3,0,,,,,,batire,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6622554692439735,,,,,,,,,,,,,,,,,,,,302,2023-11-14_10h01.41.368,leap3,2022.2.5,59.93917831064431,
