demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,PM_accuracy,pressedQ,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,25,0,25,0,,,,,,lightels,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.6804456221871078,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,26,0,26,0,,,,,,dealer,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.49981239857152104,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,27,0,27,0,,,,,,ebince,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.5904387097107247,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,28,0,28,0,,,,,,bumbo,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,0.573269410408102,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,29,0,29,0,,,,,,blocking,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,1.0036495316307992,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,0,0,0,0,,,,,,integral,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5702593497699127,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,1,0,1,0,,,,,,binder,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5535446383291855,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,2,0,2,0,,,,,,passet,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6576621913118288,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,3,0,3,0,,,,,,deserve,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7896339742001146,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,4,0,4,0,,,,,,assent,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.46035802480764687,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,5,0,5,0,,,,,,asthmatic,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5193729635793716,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,6,0,6,0,,,,,,erlighten,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5435941118048504,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,7,0,7,0,,,,,,restock,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.4564620307646692,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,8,0,8,0,,,,,,latirizes,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6288658836856484,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,9,0,9,0,,,,,,pollute,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.4749341200804338,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,10,0,10,0,,,,,,pimorous,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.566285477951169,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,11,0,11,0,,,,,,reprint,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5182908267015591,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,12,0,12,0,,,,,,oppose,w,g,lower,,,,,,,1,w,HiDemTar,h,0,0.46371853491291404,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,13,0,13,0,,,,,,frogmy,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5627344998065382,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,14,0,14,0,,,,,,nores,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5386977825546637,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,15,0,15,0,,,,,,ladybug,target,q,lower,,,,,,,1,target,HiDemTar,g,0,0.5154196176445112,,1,1,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,16,0,16,0,,,,,,whirling,w,g,lower,,,,,,,1,aftertar1,HiDemTar,g,1,0.7895050838124007,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,17,0,17,0,,,,,,labitable,nw,h,lower,,,,,,,1,aftertar2,HiDemTar,g,0,0.700155301601626,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,18,0,18,0,,,,,,podges,nw,h,lower,,,,,,,1,aftertar3,HiDemTar,h,1,0.7021876660874113,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,19,0,19,0,,,,,,racile,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6881395087111741,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,20,0,20,0,,,,,,erony,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5707860802067444,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,21,0,21,0,,,,,,chyme,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5221804820466787,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,22,0,22,0,,,,,,haurded,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.9555896806996316,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,23,0,23,0,,,,,,grefab,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5316462354967371,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,24,0,24,0,,,,,,tracing,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.571931907441467,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,25,0,25,0,,,,,,skiing,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5714172511361539,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,26,0,26,0,,,,,,exit,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.4907112814253196,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,27,0,27,0,,,,,,boutique,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.541460627107881,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,28,0,28,0,,,,,,kickoff,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.47016124811489135,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,29,0,29,0,,,,,,tyena,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.841498660389334,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,0,0,,,,,,probable,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5247933064820245,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,1,0,,,,,,nameplate,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.6229160935617983,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,2,0,2,0,,,,,,filter,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.46877031750045717,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,3,0,3,0,,,,,,fomrade,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5921381323132664,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,4,0,4,0,,,,,,felevance,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5908655273960903,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,5,0,5,0,,,,,,sponto,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.573518437682651,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,6,0,6,0,,,,,,prama,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.49288068630266935,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,7,0,7,0,,,,,,digar,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6555241788737476,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,8,0,8,0,,,,,,spaceship,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.594661608687602,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,9,0,9,0,,,,,,cheathe,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.593367874273099,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,10,0,10,0,,,,,,tuckel,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6559624669607729,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,11,0,11,0,,,,,,stagger,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5480011401232332,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,12,0,12,0,,,,,,inforl,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5807417382020503,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,13,0,13,0,,,,,,forgive,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5560469852061942,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,14,0,14,0,,,,,,glamorous,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5801984060090035,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,15,0,15,0,,,,,,guivers,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5474454319337383,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,16,0,16,0,,,,,,valif,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6282277700956911,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,17,0,17,0,,,,,,decantel,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.576585850212723,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,18,0,18,0,,,,,,moozy,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6478951903991401,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,19,0,19,0,,,,,,landing,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5565649620257318,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,20,0,20,0,,,,,,dredigest,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.620599988847971,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,21,0,21,0,,,,,,peanimate,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6579990573227406,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,22,0,22,0,,,,,,revising,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.4940117229707539,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,23,0,23,0,,,,,,graveyard,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5607591852312908,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,24,0,24,0,,,,,,potent,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6007085950113833,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,25,0,25,0,,,,,,daylight,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.4548115080688149,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,26,0,26,0,,,,,,crudios,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5616913018748164,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,27,0,27,0,,,,,,suspect,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6337890776339918,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,28,0,28,0,,,,,,acoustic,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5343873467063531,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,29,0,29,0,,,,,,threaded,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5757394592510536,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,0,0,0,0,,,,,,season,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.45605030562728643,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,1,0,1,0,,,,,,splinging,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.604165697353892,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,2,0,2,0,,,,,,define,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.46539562044199556,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,3,0,3,0,,,,,,burning,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.4383189593208954,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,4,0,4,0,,,,,,graiking,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5458377721952274,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,5,0,5,0,,,,,,fabstand,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5945927866268903,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,6,0,6,0,,,,,,remain,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.47327363630756736,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,7,0,7,0,,,,,,appain,nw,h,upper,,,,,,,3,nw,LoDemNoTar,g,0,0.508691051392816,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,8,0,8,0,,,,,,fatho,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.6226634440245107,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,9,0,9,0,,,,,,ements,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5560195167781785,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,10,0,10,0,,,,,,admire,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5160785589832813,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,11,0,11,0,,,,,,stelled,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5821393094956875,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,12,0,12,0,,,,,,blipover,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5326028021518141,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,13,0,13,0,,,,,,fidelity,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5738269296707585,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,14,0,14,0,,,,,,begut,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.4291387570556253,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,15,0,15,0,,,,,,extruded,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6505949479760602,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,16,0,16,0,,,,,,abhorrent,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6865707878023386,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,17,0,17,0,,,,,,reconcile,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5052813395159319,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,18,0,18,0,,,,,,olgies,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5712998310336843,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,19,0,19,0,,,,,,setwixt,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5306540504097939,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,20,0,20,0,,,,,,refebs,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.46696645440533757,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,21,0,21,0,,,,,,partner,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.49483306030742824,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,22,0,22,0,,,,,,duplex,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5460895161377266,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,23,0,23,0,,,,,,tucker,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.44242594751995057,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,24,0,24,0,,,,,,hangar,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.6231442930875346,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,25,0,25,0,,,,,,efcorted,nw,h,upper,,,,,,,3,nw,LoDemNoTar,g,0,0.5645066685974598,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,26,0,26,0,,,,,,mystery,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6445277377497405,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,27,0,27,0,,,,,,earmaff,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.097213459201157,,,,,,,,,,,,,,,,,,,353,2023-11-21_09h02.42.370,leap3,2022.2.5,59.99253916206938,
