demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,blankQResp.rt,PM_corr,lateQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
18", female,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,movie,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.4261779331136495,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,amaze,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7515142073389143,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,rocket,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5433422557543963,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,incidonts,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5440229317173362,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,moyeur,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4890129945706576,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,mustled,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7314226801972836,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,brank,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6527542888652533,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,atch,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5693989670835435,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,ordinary,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.4968420919030905,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,thrapping,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6353867896832526,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,gallon,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.4408157761208713,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,offonents,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6845609901938587,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,antonym,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.6959027193952352,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,typical,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6426053973846138,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,nogwhell,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5593431058805436,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,chining,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6553876041434705,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,metrol,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.49932377808727324,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,committed,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6858826137613505,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,tablet,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6729242787696421,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,scrib,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.48387448745779693,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,crudios,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.48724343604408205,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,obtuse,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.63300641044043,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,hatred,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.5812548450194299,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,vergas,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7336997662205249,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,halms,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5270808550994843,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,defeat,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5373115201946348,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,irfirm,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6738754373509437,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,iguana,w,g,lower,,,,,,,1,w,HiDemTar,None,q,0,0.8762434348464012,None,q,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,blocking,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6073459875769913,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,sengry,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7491139639168978,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,grefab,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7017742116004229,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,resume,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5604892636183649,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,clume,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5604319886770099,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,nameplate,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.5045159184373915,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,forfeit,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5702153807505965,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,detrabe,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5455484932754189,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,fuestion,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6653140175621957,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,geadpan,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.501336672110483,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,explosion,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.4718676421325654,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,nopping,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5472955394070596,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,cobalt,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.4359600010793656,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,strenuous,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.6973931877873838,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,hackal,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6599947472568601,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,sampling,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6560987383127213,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,giraffe,target,q,lower,,,,,,,1,target,HiDemTar,None,g,0,0.54759316961281,q,q,0.21896442351862788,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,chraps,nw,h,lower,,,,,,,1,aftertar1,HiDemTar,None,h,1,0.5965399262495339,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,tycoon,w,g,lower,,,,,,,1,aftertar2,HiDemTar,None,g,1,0.6425239548552781,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,primal,w,g,lower,,,,,,,1,aftertar3,HiDemTar,None,g,1,0.47924946644343436,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,nomma,nw,h,lower,,,,,,,1,w,HiDemTar,None,h,1,0.5306510929949582,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,capobly,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6440435571130365,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,planofoad,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7287105706054717,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,punctual,w,g,lower,,,,,,,1,nw,HiDemTar,None,h,0,0.47404275950975716,q,q,0.13327805162407458,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,removable,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7173638751264662,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,thacked,nw,h,lower,,,,,,,1,w,HiDemTar,None,h,1,0.8073922046460211,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,gund,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5573752375785261,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,regards,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.4929844872094691,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,regiment,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.4956595168914646,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,tibs,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.37835151073522866,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,glapula,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8577532840427011,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,dileting,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6697208643890917,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,tyena,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8170921674463898,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,graveyard,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5343103881459683,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,oginous,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7427902326453477,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,gounts,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.567534391535446,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,atble,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5834809467196465,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,amplifier,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5907065069768578,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,ausht,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4774193223565817,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,12,0,12,0,,,,,,ghists,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4566434775479138,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,13,0,13,0,,,,,,ignore,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6688100963365287,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,14,0,14,0,,,,,,parlayid,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5521552872378379,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,15,0,15,0,,,,,,serving,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.4882435924373567,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,16,0,16,0,,,,,,infancy,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6096492279320955,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,17,0,17,0,,,,,,classify,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6877461958210915,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,18,0,18,0,,,,,,bulmed,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7624043598771095,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,19,0,19,0,,,,,,handle,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5063980403356254,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,20,0,20,0,,,,,,glaims,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5645531238988042,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,21,0,21,0,,,,,,larger,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5965329736936837,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,22,0,22,0,,,,,,gumdrep,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7232476165518165,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,23,0,23,0,,,,,,halents,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,g,0,0.6125970580615103,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,24,0,24,0,,,,,,combat,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7546285644639283,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,25,0,25,0,,,,,,poyride,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6816611648537219,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,26,0,26,0,,,,,,region,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5410462988074869,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,27,0,27,0,,,,,,divider,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5577404054347426,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,28,0,28,0,,,,,,dabble,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7177270569372922,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,29,0,29,0,,,,,,rudder,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.41517753480002284,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,maroon,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.6530459597706795,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,defensa,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6892048816662282,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,,,,,,rainfall,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6035724738612771,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
