demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,lateQResp.rt,blankQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,anterior,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5659531122073531,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,nearsipe,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.2138027139008045,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,mebase,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4924284052103758,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,hecture,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5516629051417112,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,cobalt,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7443580944091082,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,whirlpool,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.4976744567975402,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,derisury,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6358001492917538,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,itself,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5291673662140965,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,roaned,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5391596145927906,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,traze,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5005975151434541,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,anonymous,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6391288861632347,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,,,geborn,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5244057737290859,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,,,persona,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7103631999343634,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,7,0,,,,,,poughest,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5118662621825933,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,8,0,,,,,,arrival,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.4328377302736044,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,9,0,,,,,,educate,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5346228964626789,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,10,0,,,,,,kiner,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5283560082316399,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,11,0,,,,,,inversion,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5536976363509893,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,12,0,,,,,,impirt,nw,h,lower,,,,,,,1,nw,HiDemTar,None,g,0,0.7058403678238392,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,13,0,,,,,,fravity,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6199279762804508,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,14,0,,,,,,forbid,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6891652895137668,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,15,0,,,,,,tiery,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5556526808068156,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,16,0,,,,,,glapula,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5558226183056831,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,17,0,,,,,,resent,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5723485853523016,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,18,0,18,0,,,,,,horks,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6283442974090576,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,19,0,19,0,,,,,,aefated,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5845455043017864,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,20,0,20,0,,,,,,ulcer,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.607859643176198,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,21,0,21,0,,,,,,companion,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6865510167554021,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,22,0,22,0,,,,,,equitable,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.513850586488843,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,23,0,23,0,,,,,,legalize,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6357029555365443,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,24,0,24,0,,,,,,gigoho,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5770715409889817,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,25,0,25,0,,,,,,duplex,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5683361710980535,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,26,0,26,0,,,,,,pranny,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.968326753936708,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,27,0,27,0,,,,,,flamingo,target,q,lower,,,,,,,1,target,HiDemTar,None,g,0,0.5034399824216962,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,28,0,28,0,,,,,,stranded,w,g,lower,,,,,,,1,aftertar1,HiDemTar,None,q,0,0.4583260538056493,None,q,1,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,29,0,29,0,,,,,,dingly,nw,h,lower,,,,,,,1,aftertar2,HiDemTar,None,h,1,0.8932397020980716,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,decency,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6805129265412688,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,,,,,,ronic,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.684424826875329,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,,,,,,acting,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6157420016825199,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,,,,,,usage,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.557724236510694,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,,,,,,drine,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.548715396784246,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,,,,,,huests,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.8852815814316273,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,,,,,,bullet,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5686280550435185,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,,,,,,urique,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.6645646896213293,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,8,0,8,0,,,,,,vented,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6205153651535511,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,9,0,9,0,,,,,,movie,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5698628993704915,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,0,10,0,,,,,,redefloy,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.6410836298018694,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,11,0,11,0,,,,,,monkey,target,q,upper,,,,,,,4,target,LoDemTar,None,q,1,0.8537838431075215,None,q,1,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,12,0,12,0,,,,,,gettle,nw,h,upper,,,,,,,4,aftertar1,LoDemTar,None,h,1,0.760775095783174,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,13,0,13,0,,,,,,crudios,nw,h,upper,,,,,,,4,aftertar2,LoDemTar,None,h,1,0.7447375133633614,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,14,0,14,0,,,,,,tining,nw,h,upper,,,,,,,4,aftertar3,LoDemTar,None,h,1,0.6653549177572131,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,15,0,15,0,,,,,,senalize,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.8133005052804947,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,16,0,16,0,,,,,,provide,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.5232910634949803,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,17,0,17,0,,,,,,rowel,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.5885316580533981,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,18,0,18,0,,,,,,amms,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.6191000184044242,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,19,0,19,0,,,,,,outflow,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.6164383571594954,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,20,0,20,0,,,,,,tucker,w,g,upper,,,,,,,4,w,LoDemTar,None,h,0,0.8785018604248762,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,21,0,21,0,,,,,,exclusion,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.4657155005261302,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,22,0,22,0,,,,,,lonnote,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.5315259760245681,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,23,0,23,0,,,,,,igiom,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.5008326517418027,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,24,0,24,0,,,,,,frequency,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.5519541837275028,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,25,0,25,0,,,,,,penalize,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.7214351445436478,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,26,0,26,0,,,,,,forgery,w,g,upper,,,,,,,4,w,LoDemTar,None,h,0,0.5866342652589083,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,27,0,27,0,,,,,,charcoal,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.7691035801544785,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,28,0,28,0,,,,,,except,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6965154949575663,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,29,0,29,0,,,,,,fudden,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.6351572209969163,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,throttle,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7113097831606865,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,favoting,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.8333278642967343,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,oldest,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5585977733135223,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,graiking,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5505264615640044,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,batire,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5511669749394059,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,castaway,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5758629571646452,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,oleandur,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5582720842212439,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,explosion,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.558290496468544,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,overcoat,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5261160228401423,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,ameld,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7034678719937801,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,standard,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.49739162903279066,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,fuhrek,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.596019203774631,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,butled,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6186979617923498,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,olgies,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.5995429325848818,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,terming,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.566236543469131,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,legalosm,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.734768807888031,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,kraums,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.696629592217505,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,anemic,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7622073469683528,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,tapling,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.666204608976841,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,gorilla,target,q,lower,,,,,,,1,target,HiDemTar,None,q,1,0.8061661180108786,None,q,1,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,slooping,nw,h,lower,,,,,,,1,aftertar1,HiDemTar,None,g,0,1.3397224331274629,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,clume,nw,h,lower,,,,,,,1,aftertar2,HiDemTar,None,h,1,0.5967315565794706,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,index,w,g,lower,,,,,,,1,aftertar3,HiDemTar,None,g,1,0.5554483318701386,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,shamrock,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.627363302744925,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
