demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,mabit,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.9134154124185443,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,reddar,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.7554182881722227,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,trooper,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7155188272008672,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,potter,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6135078137740493,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,mining,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5475777097744867,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,atabaster,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6523951963754371,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,flicking,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.641079252702184,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,oleandur,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5818261513486505,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,compose,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6772012145956978,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,planar,w,g,lower,,,,,,,1,w,HiDemTar,g,1,1.6237712885485962,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,peahem,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5810941575327888,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,caloric,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6758219805778936,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,casino,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5839079142315313,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,welayed,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.96733002376277,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,drine,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.8071448632981628,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,overflow,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6611953453393653,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,glapula,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,0.6732307022903115,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,intrude,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6116832917323336,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,larger,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5537667165044695,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,nelvet,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5544228955404833,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,numbled,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,0.9061938009690493,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,gunrunker,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6847353553166613,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,crocodile,target,q,lower,,,,,,,1,target,HiDemTar,g,0,0.6400089061353356,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,frigs,nw,h,lower,,,,,,,1,aftertar1,HiDemTar,h,1,0.6608480538707227,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,presently,w,g,lower,,,,,,,1,aftertar2,HiDemTar,g,1,1.2249223497929052,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,donastic,nw,h,lower,,,,,,,1,aftertar3,HiDemTar,h,1,0.6783496935386211,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,tablet,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.5528910385910422,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,riosk,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.5608522584661841,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,destroy,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.576911429874599,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,female,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7042939275270328,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,burrowing,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.8193338363198563,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,official,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.45589042583014816,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,gazes,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.8118791521992534,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,rejoiced,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6579031938454136,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,comply,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5419789993902668,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,rangel,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6227082255063578,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,schides,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5961544931633398,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,rantho,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5386689699953422,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,ufionize,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5313983603846282,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,ragtam,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5246174019994214,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,borrent,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.7339332244591787,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,cabinet,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.7184852067148313,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,uncle,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5686522477772087,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,explosion,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5985189890488982,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,pircus,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6712717661866918,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,alarm,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6746890619397163,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,childhood,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6380814214935526,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,crundle,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6828638213919476,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,joses,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.558061676681973,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,handbook,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6459575566696003,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,rebool,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.561624311725609,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,impirt,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6255742911016569,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,paranoid,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6789466112386435,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,gund,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5303733702749014,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,chappef,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5954175333026797,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,kettle,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.6821798324817792,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,guffy,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5575899030081928,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,enabled,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5656928204698488,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,squirrel,target,q,lower,,,,,,,1,target,HiDemTar,g,0,0.6456973364111036,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,unburnid,nw,h,lower,,,,,,,1,aftertar1,HiDemTar,h,1,0.7624697299906984,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,fillings,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.6345015708357096,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,capobly,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6478559072129428,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,finish,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.48459544545039535,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,oalis,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.5919860014691949,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,accessory,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.6227022663224488,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,obtuse,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.7557745184749365,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,roodies,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6758908429183066,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,horks,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6153028707485646,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,noblest,w,g,lower,,,,,,,2,w,HiDemNoTar,h,0,0.6213346195872873,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,irfirm,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6347233871929348,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,single,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.6642809099284932,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,collision,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.5481829042546451,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,12,0,12,0,,,,,,shillac,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6530265451874584,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,13,0,13,0,,,,,,dusmy,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6331974894274026,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,14,0,14,0,,,,,,matter,w,g,lower,,,,,,,2,w,HiDemNoTar,h,0,0.46956225752364844,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,15,0,15,0,,,,,,hanling,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6570030167931691,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,16,0,16,0,,,,,,rootsie,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6449769298778847,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,17,0,17,0,,,,,,pallir,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.5216811497230083,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,18,0,18,0,,,,,,puyer,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.499184338725172,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,19,0,19,0,,,,,,skiing,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.5098537042504176,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,20,0,20,0,,,,,,thrapping,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6799639866221696,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,21,0,21,0,,,,,,agony,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.7153205167269334,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,22,0,22,0,,,,,,huffle,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.6773799919756129,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,23,0,23,0,,,,,,flacked,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.8398995209718123,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,24,0,24,0,,,,,,inforl,nw,h,lower,,,,,,,2,nw,HiDemNoTar,h,1,0.5806250324239954,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,25,0,25,0,,,,,,cookbook,w,g,lower,,,,,,,2,w,HiDemNoTar,h,0,0.763986688805744,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,26,0,26,0,,,,,,listless,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.8920359598705545,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,27,0,27,0,,,,,,whirlpool,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.5987739122938365,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,28,0,28,0,,,,,,index,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.5734491086332127,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,29,0,29,0,,,,,,spaceship,w,g,lower,,,,,,,2,w,HiDemNoTar,g,1,0.5969152899924666,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,preclude,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.8829517534468323,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,orange,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.5669419444166124,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,,,,,,maximized,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.47084978537168354,,,,,,,,,,,,,,,,,,339,2023-11-27_14h09.58.703,leap3,2022.2.5,60.094483406985056,
