demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,pressedQ_blank,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,0,0,0,0,,,,,,brimitar,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1255792116571683,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,1,0,1,0,,,,,,remover,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6629860112298047,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,2,0,2,0,,,,,,blueberry,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9150615733815357,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,3,0,3,0,,,,,,outfit,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5091363429528428,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,4,0,4,0,,,,,,official,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5032184622687055,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,5,0,5,0,,,,,,clarms,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,0.41728586883982643,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,6,0,6,0,,,,,,cills,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5345598893909482,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,7,0,7,0,,,,,,withep,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9826108291890705,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,8,0,8,0,,,,,,fabstand,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6458047896594508,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,9,0,9,0,,,,,,emotion,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5544214556866791,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,10,0,10,0,,,,,,schides,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6185368508740794,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,11,0,11,0,,,,,,rasuals,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6136482675938169,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,12,0,12,0,,,,,,usually,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5419179256423377,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,13,0,13,0,,,,,,surface,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.534831698067137,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,14,0,14,0,,,,,,brongs,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5282132727443241,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,15,0,15,0,,,,,,module,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5853324914787663,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,16,0,16,0,,,,,,hackal,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6635259868053254,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,17,0,17,0,,,,,,rebool,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7395877208182355,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,18,0,18,0,,,,,,analysis,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.532213263475569,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,19,0,19,0,,,,,,spider,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.5496530508971773,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,20,0,20,0,,,,,,pepperoni,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,0.4943368407402886,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,21,0,21,0,,,,,,dounger,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,1.0971243860258255,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,22,0,22,0,,,,,,admire,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.6038896409882,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,23,0,23,0,,,,,,turning,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5139547393337125,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,24,0,24,0,,,,,,saucer,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4999848991719773,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,25,0,25,0,,,,,,ephically,nw,h,upper,,,,,,,1,w,HiDemTar,g,0,0.8707415304234019,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,26,0,26,0,,,,,,legalize,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.47326786126359366,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,27,0,27,0,,,,,,nimono,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.652584115130594,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,28,0,28,0,,,,,,amms,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5766236886265688,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,29,0,29,0,,,,,,lecked,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6479981300508371,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,0,0,0,0,,,,,,exit,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.1809066782006994,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,1,0,1,0,,,,,,omission,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5962376143579604,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,2,0,2,0,,,,,,chight,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6348437159176683,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,3,0,3,0,,,,,,govern,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.6395790136739379,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,4,0,4,0,,,,,,pocket,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5482837443705648,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,5,0,5,0,,,,,,outset,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5250442683318397,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,6,0,6,0,,,,,,sequence,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6129507025907515,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,7,0,7,0,,,,,,mosary,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.628574569709599,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,8,0,8,0,,,,,,warden,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.6340590794279706,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,9,0,9,0,,,,,,chone,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.639407519280212,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,10,0,10,0,,,,,,cobalt,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6352131903113332,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,11,0,11,0,,,,,,maunches,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7199880310945446,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,12,0,12,0,,,,,,befin,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5933672353130532,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,13,0,13,0,,,,,,prawls,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,1.264040734822629,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,14,0,14,0,,,,,,micron,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.7402584691299126,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,15,0,15,0,,,,,,poars,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.1249889133905526,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,16,0,16,0,,,,,,erlighten,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6143190159345977,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,17,0,17,0,,,,,,paying,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6524023575620959,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,18,0,18,0,,,,,,drobate,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5525535573397065,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,19,0,19,0,,,,,,handle,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6716471399849979,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,20,0,20,0,,,,,,athcan,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6109149516414618,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,21,0,21,0,,,,,,affluent,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6970167219697032,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,22,0,22,0,,,,,,plashed,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7398121864389395,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,23,0,23,0,,,,,,wrestle,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.532584724292974,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,24,0,24,0,,,,,,describe,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5419715590251144,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,25,0,25,0,,,,,,facienda,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5426413141249213,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,26,0,26,0,,,,,,pammed,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.1194074000813998,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,27,0,27,0,,,,,,frose,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6568585630884627,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,28,0,28,0,,,,,,oleandur,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.027957189915469,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,29,0,29,0,,,,,,larger,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.4812549309863243,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,0,0,0,0,,,,,,skiing,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6936742367543047,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,1,0,1,0,,,,,,garment,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6162696818355471,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,2,0,2,0,,,,,,enacted,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4625345638487488,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,3,0,3,0,,,,,,meteoroid,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.2416186712362105,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,4,0,4,0,,,,,,castaway,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5263844407018041,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,5,0,5,0,,,,,,puyer,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5677059804293094,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,6,0,6,0,,,,,,sopes,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5191594946809346,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,7,0,7,0,,,,,,awful,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.648530159945949,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,8,0,8,0,,,,,,gallon,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6212877135694725,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,9,0,9,0,,,,,,penalize,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6187037102936301,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,10,0,10,0,,,,,,serfume,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6401775886770338,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,11,0,11,0,,,,,,splatter,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4608610037394101,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,12,0,12,0,,,,,,catacomb,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5760466331848875,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,13,0,13,0,,,,,,addma,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.567357032399741,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,14,0,14,0,,,,,,infancy,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5828113915340509,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,15,0,15,0,,,,,,nopping,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5021050730429124,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,16,0,16,0,,,,,,duplex,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5361976939166198,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,17,0,17,0,,,,,,preight,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.56093195208814,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,18,0,18,0,,,,,,zears,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5289959228102816,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,19,0,19,0,,,,,,carony,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7943791846337263,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,20,0,20,0,,,,,,splinging,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9291694698331412,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,21,0,21,0,,,,,,reason,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5296987849578727,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,22,0,22,0,,,,,,reses,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6269973510497948,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,23,0,23,0,,,,,,veranpah,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6323398316308158,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,24,0,24,0,,,,,,professor,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.565793718691566,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,25,0,25,0,,,,,,acroad,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9659103216254152,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,26,0,26,0,,,,,,drauns,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5738715016486822,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,27,0,27,0,,,,,,function,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5309432780195493,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,28,0,28,0,,,,,,ganter,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8944779428857146,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,29,0,29,0,,,,,,ezulated,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6894792456441792,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,0,0,0,0,,,,,,bengths,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8435596698982408,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,1,0,1,0,,,,,,aqueduct,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6883572485821787,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,2,0,2,0,,,,,,daining,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1390825738344574,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
