demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,blankQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,nomma,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.49412090703845024,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,dredigest,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5295064062811434,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,hangar,w,g,lower,,,,,,,3,w,LoDemNoTar,None,h,0,0.6352264331653714,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,dentures,w,g,lower,,,,,,,3,w,LoDemNoTar,None,h,0,0.47225663531571627,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,hecture,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.9317948273383081,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,sording,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7972061736509204,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,withep,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6599096525460482,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,unspoken,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6229569646529853,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,golemic,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7080436507239938,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,castaway,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6862023188732564,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,prison,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5369113115593791,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,drobate,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.681453665252775,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,peags,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5888023967854679,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,caution,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5235349712893367,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,strenuous,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5809030667878687,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,fuestion,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6921975999139249,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,marvel,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.581933269277215,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,parent,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.47719786688685417,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,veclors,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5284858625382185,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,baseline,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5699236914515495,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,potter,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5212699128314853,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,olgies,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5865811062976718,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,season,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.513177702203393,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,image,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.8664718619547784,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,sheerio,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5108568025752902,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,gradielts,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9289629007689655,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,gettle,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.858213032130152,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,finish,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.4781598527915776,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,intercede,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5215032403357327,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,finstrel,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9468919965438545,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,sarlock,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.5075392043218017,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,tuckel,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.540630969684571,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,unmarked,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7491796328686178,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,wimpid,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6857866761274636,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,leather,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5765045550651848,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,guffy,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6638445272110403,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,vibrate,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6598737328313291,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,glattery,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5358768831938505,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,deceit,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6805354473181069,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,reconcile,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7718709651380777,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,arrival,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5782721699215472,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,flougy,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7854827460832894,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,pretzel,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7768526449799538,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,kiner,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6721869688481092,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,volder,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,1.3394869100302458,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,nostril,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6909920237958431,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,religious,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.4615842383354902,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,lifetime,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.4902367424219847,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,dehydrate,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5252914177253842,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,eugenifs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6293211025185883,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,provide,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6599380262196064,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,podes,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5828536003828049,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,ecistle,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6381256715394557,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,arranged,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,1.5955064138397574,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,gelfry,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5768981631845236,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,noils,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6322152093052864,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,volume,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.7173547190614045,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,recollect,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.4793041539378464,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,aligning,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.5145106576383114,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,yearnungs,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6685162102803588,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,gairs,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,g,0,0.5524404235184193,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,ounside,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6002719714306295,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,even,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.7189849931746721,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,laser,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,1.0169711615890265,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,sooled,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.7990163485519588,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,12,0,12,0,,,,,,bickering,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.8754361080937088,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,13,0,13,0,,,,,,vaporize,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.5831977059133351,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,14,0,14,0,,,,,,prama,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.7191546312533319,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,15,0,15,0,,,,,,trecious,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,1.592454441357404,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,16,0,16,0,,,,,,checkout,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.6230774014256895,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,17,0,17,0,,,,,,single,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.9244291624054313,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,18,0,18,0,,,,,,slightly,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,1.1327393664978445,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,19,0,19,0,,,,,,setwixt,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5586264715529978,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,20,0,20,0,,,,,,bengths,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.7099570576101542,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,21,0,21,0,,,,,,butcher,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.5998687036335468,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,22,0,22,0,,,,,,organize,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.49458695901557803,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,23,0,23,0,,,,,,mubby,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5851980443112552,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,24,0,24,0,,,,,,amkles,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.704503289423883,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,25,0,25,0,,,,,,painter,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.5544848321005702,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,26,0,26,0,,,,,,trembla,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6272120987996459,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,27,0,27,0,,,,,,theery,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5676927417516708,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,28,0,28,0,,,,,,causality,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.5835970491170883,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,29,0,29,0,,,,,,digar,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6238459036685526,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,drine,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.6048425356857479,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,jungle,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5068446546792984,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,,,,,,doads,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6197163378819823,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,3,0,3,0,,,,,,stifle,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6491587753407657,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,4,0,4,0,,,,,,dumult,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,1.0376087287440896,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,5,0,5,0,,,,,,gaioty,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7946622087620199,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,6,0,6,0,,,,,,razelle,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,1.5772754717618227,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
