demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,lateQResp.rt,blankQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,20,0,20,0,,,,,,country,w,g,upper,,,,,,,1,nw,HiDemTar,None,g,1,0.6164291447494179,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,21,0,21,0,,,,,,checkout,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.5583694085944444,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,22,0,22,0,,,,,,hegacy,nw,h,upper,,,,,,,1,w,HiDemTar,None,h,1,0.6534683764912188,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,23,0,23,0,,,,,,hindsight,w,g,upper,,,,,,,1,nw,HiDemTar,None,g,1,0.7214578366838396,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,24,0,24,0,,,,,,downtrund,nw,h,upper,,,,,,,1,w,HiDemTar,None,h,1,0.8748896715696901,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,25,0,25,0,,,,,,plashed,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.7022227826528251,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,26,0,26,0,,,,,,mandlers,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.9602999326307327,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,27,0,27,0,,,,,,metebing,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6803501092363149,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,28,0,28,0,,,,,,retain,w,g,upper,,,,,,,1,nw,HiDemTar,None,g,1,0.6597100025974214,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,29,0,29,0,,,,,,theery,nw,h,upper,,,,,,,1,w,HiDemTar,None,h,1,0.6317665344104171,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,0,0,0,0,,,,,,asclibed,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.5726268542930484,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,1,0,1,0,,,,,,charcoal,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.6841388521715999,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,2,0,2,0,,,,,,remain,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,1.3827285352163017,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,3,0,3,0,,,,,,roodies,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6217487461399287,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,4,0,4,0,,,,,,bropic,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,1.4276018308009952,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,5,0,5,0,,,,,,forgery,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,4.6480315767694265,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,6,0,6,0,,,,,,standard,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,1.2446811019908637,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,7,0,7,0,,,,,,female,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.8733862915541977,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,8,0,8,0,,,,,,pender,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,1.0607307513710111,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,9,0,9,0,,,,,,season,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.4647023102734238,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,10,0,10,0,,,,,,butled,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.9168009010609239,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,11,0,11,0,,,,,,frose,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6620840914547443,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,12,0,12,0,,,,,,bamboo,w,g,upper,,,,,,,1,w,HiDemTar,None,h,0,0.9780415387358516,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,13,0,13,0,,,,,,decency,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.6572594367899001,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,14,0,14,0,,,,,,recipus,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.5174997195135802,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,15,0,15,0,,,,,,profats,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6226270697079599,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,16,0,16,0,,,,,,pimorous,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6519918129779398,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,17,0,17,0,,,,,,urique,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.8720275880768895,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,18,0,18,0,,,,,,lofty,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.6274394749198109,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,19,0,19,0,,,,,,plunging,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.5846151597797871,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,20,0,20,0,,,,,,sustain,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.46261492604389787,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,21,0,21,0,,,,,,snocks,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.4986771761905402,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,22,0,22,0,,,,,,monkey,target,q,upper,,,,,,,1,target,HiDemTar,None,q,1,0.6692884634248912,None,q,1,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,23,0,23,0,,,,,,tining,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,None,h,1,0.904549065278843,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,24,0,24,0,,,,,,renown,w,g,upper,,,,,,,1,aftertar2,HiDemTar,None,g,1,0.6665905897971243,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,25,0,25,0,,,,,,halents,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,None,h,1,0.5724202680867165,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,26,0,26,0,,,,,,paranoid,w,g,upper,,,,,,,1,nw,HiDemTar,None,g,1,0.6691345169674605,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,27,0,27,0,,,,,,peags,nw,h,upper,,,,,,,1,w,HiDemTar,None,h,1,0.6412801060359925,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,28,0,28,0,,,,,,category,w,g,upper,,,,,,,1,nw,HiDemTar,None,g,1,0.6940109704155475,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,29,0,29,0,,,,,,infancy,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.7285589152015746,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,0,0,0,0,,,,,,incorrect,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6339337059762329,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,1,0,1,0,,,,,,fomes,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5345149622298777,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,2,0,2,0,,,,,,dariner,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5270960580091923,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,3,0,3,0,,,,,,galashes,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6325793066062033,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,4,0,4,0,,,,,,fudden,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6139219661708921,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,5,0,5,0,,,,,,publish,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7069798994343728,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,6,0,6,0,,,,,,huests,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7171218383591622,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,7,0,7,0,,,,,,repayment,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5262690500821918,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,8,0,8,0,,,,,,subpoena,w,g,lower,,,,,,,3,w,LoDemNoTar,None,h,0,0.4884478354360908,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,9,0,9,0,,,,,,yash,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9150621313601732,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,10,0,10,0,,,,,,cutout,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5890183649025857,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,11,0,11,0,,,,,,superstar,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.899788306793198,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,12,0,12,0,,,,,,filter,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,1.0784716955386102,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,13,0,13,0,,,,,,mogus,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7298447836656123,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,14,0,14,0,,,,,,exclusion,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.9871369714383036,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,15,0,15,0,,,,,,crabby,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,1.9609177059028298,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,16,0,16,0,,,,,,engineer,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,1.5449293698184192,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,17,0,17,0,,,,,,dorth,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6335917126853019,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,18,0,18,0,,,,,,outflow,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,1.5109452339820564,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,19,0,19,0,,,,,,deficit,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5850021785590798,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,20,0,20,0,,,,,,padicals,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6477511622942984,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,21,0,21,0,,,,,,amms,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5475547395180911,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,22,0,22,0,,,,,,valif,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6924340934492648,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,23,0,23,0,,,,,,coster,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,1.3515614576172084,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,24,0,24,0,,,,,,acroad,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9676585823763162,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,25,0,25,0,,,,,,bullet,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.670971944462508,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,26,0,26,0,,,,,,frigs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5063579550478607,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,27,0,27,0,,,,,,pammed,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.572648704983294,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,28,0,28,0,,,,,,aqueduct,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,1.1005622113589197,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,29,0,29,0,,,,,,computer,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7984662528615445,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,0,0,,,,,,olgies,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.7330601166468114,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,1,0,,,,,,curricula,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.7503839146811515,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,2,0,2,0,,,,,,incidonts,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.5749569116160274,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,3,0,3,0,,,,,,unstatle,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.48672263976186514,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,4,0,4,0,,,,,,meteoroid,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.6411264904309064,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,5,0,5,0,,,,,,miurnal,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.7498267272021621,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,6,0,6,0,,,,,,elbalm,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.5415763126220554,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,7,0,7,0,,,,,,miracle,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.5821745260618627,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,8,0,8,0,,,,,,resume,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.5009204931557178,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,9,0,9,0,,,,,,fassed,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.7122478543315083,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,10,0,10,0,,,,,,farochial,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.561302671674639,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,11,0,11,0,,,,,,detrabe,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6663793686311692,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,12,0,12,0,,,,,,pigned,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.702425064984709,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,13,0,13,0,,,,,,decantel,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6404921638313681,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,14,0,14,0,,,,,,acidic,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.5893884990364313,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,15,0,15,0,,,,,,etuip,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6112840159330517,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,16,0,16,0,,,,,,obtuse,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.6175398780032992,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,17,0,17,0,,,,,,orange,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.5429793789517134,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,18,0,18,0,,,,,,disperse,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.6717436641920358,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,19,0,19,0,,,,,,castaway,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.8429955684114248,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
