demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,pressedQ_blank,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,threaded,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5040736585506238,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,achieve,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.562166554867872,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,enacted,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.6102478868997423,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,trooper,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.7843785874865716,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,inforl,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.6157896717777476,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,neuran,nw,h,upper,,,,,,,4,nw,LoDemTar,g,0,0.6696395718172425,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,strenuous,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.6088749385962728,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,expensive,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.5108721860742662,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,tiery,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.6398389456298901,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,spaceship,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.5005096873355797,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,lightels,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.5190535940346308,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,dredigest,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.48918377415975556,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,become,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.5637149704270996,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,frigs,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.5316147302946774,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,apticle,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.5010549600265222,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,pircus,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.5036310176219558,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,casino,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.5376104124734411,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,childhood,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.4903253043885343,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,earterner,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.6531767726846738,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,explosion,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.45611018751515076,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,brongs,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.4921783045574557,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,mystery,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.5511028493347112,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,turning,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.5677715741621796,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,dominion,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.5117568057903554,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,slending,nw,h,upper,,,,,,,4,nw,LoDemTar,g,0,0.4978412611380918,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,unburnid,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.6125597504433244,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,uncle,w,g,upper,,,,,,,4,w,LoDemTar,g,1,0.49870469233428594,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,chicken,target,q,upper,,,,,,,4,target,LoDemTar,g,0,0.44545634694804903,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,crundle,nw,h,upper,,,,,,,4,aftertar1,LoDemTar,h,1,0.8502145547681721,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,unmarked,w,g,upper,,,,,,,4,aftertar2,LoDemTar,g,1,0.5979218105348991,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,preserve,w,g,upper,,,,,,,4,aftertar3,LoDemTar,g,1,0.5327757936465787,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,graiking,nw,h,upper,,,,,,,4,w,LoDemTar,h,1,0.5661860787513433,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,reddar,nw,h,upper,,,,,,,4,nw,LoDemTar,h,1,0.8061401659215335,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,aviation,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5967766385438154,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,ebuating,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5785038783651544,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,rationale,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5378772550902795,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,reborn,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5626115132909035,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,urique,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.602730274797068,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,pallir,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.4807828666380374,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,armada,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.5081501265085535,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,incorrect,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.45420785786700435,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,ucility,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.43433006913983263,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,undertake,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.4636016450676834,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,flicking,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.46680143900448456,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,ilcurring,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.4706888658547541,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,12,0,12,0,,,,,,collision,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.4341483115713345,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,13,0,13,0,,,,,,reason,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.46973670783336274,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,14,0,14,0,,,,,,zears,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5149417015636573,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,15,0,15,0,,,,,,numbled,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.0290444664278766,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,16,0,16,0,,,,,,bettled,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.4983832231373526,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,17,0,17,0,,,,,,contact,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.4691834894474596,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,18,0,18,0,,,,,,planar,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.4333203048881842,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,19,0,19,0,,,,,,peahem,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.590712755889399,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,20,0,20,0,,,,,,shillac,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5085205940995365,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,21,0,21,0,,,,,,razelle,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.5425350824079942,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,22,0,22,0,,,,,,fuhrek,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.49527745314117055,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,23,0,23,0,,,,,,bypassed,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5380490805400768,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,24,0,24,0,,,,,,finish,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5067301662056707,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,25,0,25,0,,,,,,germeated,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,1.3010156951058889,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,26,0,26,0,,,,,,hubris,w,g,upper,,,,,,,3,w,LoDemNoTar,g,1,0.5515872051182669,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,27,0,27,0,,,,,,fards,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.49630509519192856,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,28,0,28,0,,,,,,igiom,nw,h,upper,,,,,,,3,nw,LoDemNoTar,h,1,0.48309208161663264,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,29,0,29,0,,,,,,slightly,w,g,upper,,,,,,,3,w,LoDemNoTar,h,0,0.550559563052957,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,embrace,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5902360147301806,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,efcorted,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5089791264035739,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,,,,,,miability,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6066991449333727,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,3,0,3,0,,,,,,oppose,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.4448157260194421,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,4,0,4,0,,,,,,region,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.48948736557213124,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,5,0,5,0,,,,,,dehydrate,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5392680812074104,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,6,0,6,0,,,,,,foster,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5400345088273752,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,7,0,7,0,,,,,,fisco,nw,h,lower,,,,,,,1,nw,HiDemTar,g,0,0.5486939822294516,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,8,0,8,0,,,,,,burning,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.4455288513418054,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,9,0,9,0,,,,,,coyote,target,q,lower,,,,,,,1,target,HiDemTar,g,0,0.5382507023314247,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,10,0,10,0,,,,,,harder,w,g,lower,,,,,,,1,aftertar1,HiDemTar,g,1,0.4349041449459037,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,11,0,11,0,,,,,,gelfry,nw,h,lower,,,,,,,1,aftertar2,HiDemTar,h,1,0.5284066595922923,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,12,0,12,0,,,,,,edasion,nw,h,lower,,,,,,,1,aftertar3,HiDemTar,h,1,0.6177704650763189,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,13,0,13,0,,,,,,professor,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.5277524647972314,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,14,0,14,0,,,,,,sullen,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5533011557854479,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,15,0,15,0,,,,,,begut,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.8243076457583811,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,16,0,16,0,,,,,,veranpah,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5413531616213731,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,17,0,17,0,,,,,,kilotin,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.48608594985853415,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,18,0,18,0,,,,,,louches,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6088150148716522,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,19,0,19,0,,,,,,latter,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.6069249348365702,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,20,0,20,0,,,,,,funtair,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.5969948138372274,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,21,0,21,0,,,,,,ements,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.6037367283570347,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,22,0,22,0,,,,,,stuggard,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5938095869933022,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,23,0,23,0,,,,,,reconcile,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.5836646013922291,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,24,0,24,0,,,,,,derived,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5439113414176973,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,25,0,25,0,,,,,,bullet,w,g,lower,,,,,,,1,w,HiDemTar,g,1,0.5037525204097619,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,26,0,26,0,,,,,,labitable,nw,h,lower,,,,,,,1,w,HiDemTar,h,1,0.7377278099884279,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,27,0,27,0,,,,,,houted,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5864720770769054,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,28,0,28,0,,,,,,ifling,nw,h,lower,,,,,,,1,nw,HiDemTar,h,1,0.5049000098806573,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,29,0,29,0,,,,,,crazy,w,g,lower,,,,,,,1,nw,HiDemTar,g,1,0.522963533658185,,,,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,333,2023-11-17_12h23.02.470,leap3,2022.2.5,60.059870830479156,
