demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,pressedQ_blank,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"19
", FEMALE,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,6,0,6,0,,,,,,binder,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6292071238858625,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,7,0,7,0,,,,,,unlined,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5135154410963878,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,8,0,8,0,,,,,,chyme,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6354930092347786,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,9,0,9,0,,,,,,region,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5360646399203688,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,10,0,10,0,,,,,,bypassed,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9047450236976147,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,11,0,11,0,,,,,,buzzer,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6576649042544886,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,12,0,12,0,,,,,,confined,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5659341411665082,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,13,0,13,0,,,,,,sodent,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,0.7665255728643388,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,14,0,14,0,,,,,,elbalm,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.805733801680617,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,15,0,15,0,,,,,,haurded,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.507627988816239,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,16,0,16,0,,,,,,pircus,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7575255129486322,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,17,0,17,0,,,,,,dounger,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6375226031523198,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,18,0,18,0,,,,,,potatoes,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5702215224737301,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,19,0,19,0,,,,,,machinery,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8093981785932556,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,20,0,20,0,,,,,,funtair,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,0.6074104200815782,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,21,0,21,0,,,,,,elormity,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7974309999262914,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,22,0,22,0,,,,,,forgery,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.6600431270198897,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,23,0,23,0,,,,,,sonnet,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.7519474499858916,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,24,0,24,0,,,,,,anemic,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.2469465112080798,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,25,0,25,0,,,,,,ebciting,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8276430929545313,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,26,0,26,0,,,,,,downtrund,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8969233599491417,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,27,0,27,0,,,,,,childhood,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6435618827817962,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,28,0,28,0,,,,,,caterpillar,target,q,upper,,,,,,,1,target,HiDemTar,g,0,1.032152751693502,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,29,0,29,0,,,,,,defensa,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,1.2454104310600087,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,0,0,,,,,,frequency,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7766635816078633,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,1,0,,,,,,dontrite,nw,h,lower,,,,,,,4,nw,LoDemTar,g,0,1.304941161419265,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,2,0,2,0,,,,,,currowing,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,1.0749613667139784,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,3,0,3,0,,,,,,mitro,nw,h,lower,,,,,,,4,nw,LoDemTar,g,0,0.8061180481454358,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,4,0,4,0,,,,,,knowledge,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.6041668128455058,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,5,0,5,0,,,,,,grummer,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.7851272659609094,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,6,0,6,0,,,,,,jiggling,w,g,lower,,,,,,,4,w,LoDemTar,h,0,0.7039075897773728,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,7,0,7,0,,,,,,purpose,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7377282188972458,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,8,0,8,0,,,,,,abstain,w,g,lower,,,,,,,4,w,LoDemTar,g,1,1.0503339770948514,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,9,0,9,0,,,,,,gymnasium,w,g,lower,,,,,,,4,w,LoDemTar,g,1,1.3829945019679144,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,10,0,10,0,,,,,,subpoena,w,g,lower,,,,,,,4,w,LoDemTar,h,0,1.1022914607310668,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,11,0,11,0,,,,,,static,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.6242085999110714,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,12,0,12,0,,,,,,coyote,target,q,lower,,,,,,,4,target,LoDemTar,g,0,0.773541918839328,1,1,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,13,0,13,0,,,,,,glating,nw,h,lower,,,,,,,4,aftertar1,LoDemTar,h,1,0.8519601877778769,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,14,0,14,0,,,,,,brongs,nw,h,lower,,,,,,,4,aftertar2,LoDemTar,h,1,0.7758932776050642,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,15,0,15,0,,,,,,cavern,w,g,lower,,,,,,,4,aftertar3,LoDemTar,h,0,1.2231253448408097,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,16,0,16,0,,,,,,harder,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7403756859712303,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,17,0,17,0,,,,,,roaned,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.8290508899372071,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,18,0,18,0,,,,,,batire,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.9143714081728831,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,19,0,19,0,,,,,,urgency,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.5952304418897256,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,20,0,20,0,,,,,,yash,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.7617691269842908,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,21,0,21,0,,,,,,turning,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.5861881240271032,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,22,0,22,0,,,,,,foster,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5134683535434306,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,23,0,23,0,,,,,,rapport,w,g,lower,,,,,,,4,w,LoDemTar,h,0,0.9466043417342007,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,24,0,24,0,,,,,,pived,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.7551276703597978,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,25,0,25,0,,,,,,saturate,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.9231665163533762,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,26,0,26,0,,,,,,rualify,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.6044740892248228,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,27,0,27,0,,,,,,sength,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.8904509353451431,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,28,0,28,0,,,,,,fisco,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6770408251322806,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,29,0,29,0,,,,,,imotope,nw,h,lower,,,,,,,4,nw,LoDemTar,g,0,1.2484484831802547,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,0,0,0,0,,,,,,latpin,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,0.8766014622524381,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,1,0,1,0,,,,,,superstar,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6798401194391772,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,2,0,2,0,,,,,,culer,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,0.7712627005530521,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,3,0,3,0,,,,,,company,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6985003700247034,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,4,0,4,0,,,,,,ottans,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6371555618243292,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,5,0,5,0,,,,,,potter,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.9778722824994475,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,6,0,6,0,,,,,,painter,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7281012306921184,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,7,0,7,0,,,,,,maintain,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5614122275728732,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,8,0,8,0,,,,,,padicals,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.6402621323941275,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,9,0,9,0,,,,,,sporidic,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.1011350991902873,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,10,0,10,0,,,,,,antonym,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6318554964382201,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,11,0,11,0,,,,,,welayed,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7654980984516442,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,12,0,12,0,,,,,,tracing,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.581364669254981,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,13,0,13,0,,,,,,fidelity,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.7965770853916183,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,14,0,14,0,,,,,,ofsters,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8103242337238044,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,15,0,15,0,,,,,,realize,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6642293909098953,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,16,0,16,0,,,,,,lenie,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6361730620265007,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,17,0,17,0,,,,,,typical,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.9608579830965027,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,18,0,18,0,,,,,,frowsed,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.032761569484137,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,19,0,19,0,,,,,,scrib,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.886067567858845,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,20,0,20,0,,,,,,epthuse,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9046855604974553,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,21,0,21,0,,,,,,iolize,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9466698417672887,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,22,0,22,0,,,,,,passet,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,1.0743951088516042,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,23,0,23,0,,,,,,brother,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.501674432773143,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,24,0,24,0,,,,,,nature,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5196443679742515,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,25,0,25,0,,,,,,setwixt,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7050705917645246,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,26,0,26,0,,,,,,image,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.9469418025109917,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,27,0,27,0,,,,,,decant,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6116398476297036,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,28,0,28,0,,,,,,doads,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5616201976081356,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,29,0,29,0,,,,,,deceit,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.8495086170732975,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,0,0,0,0,,,,,,donastic,nw,h,upper,,,,,,,2,nw,HiDemNoTar,g,0,0.7810197831131518,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,1,0,1,0,,,,,,smabled,nw,h,upper,,,,,,,2,nw,HiDemNoTar,h,1,0.9323159884661436,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,2,0,2,0,,,,,,fassed,nw,h,upper,,,,,,,2,nw,HiDemNoTar,h,1,0.5176352994749323,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,3,0,3,0,,,,,,oginous,nw,h,upper,,,,,,,2,nw,HiDemNoTar,h,1,0.902929134783335,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,4,0,4,0,,,,,,fillings,w,g,upper,,,,,,,2,w,HiDemNoTar,h,0,0.6329225122462958,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,5,0,5,0,,,,,,ignore,w,g,upper,,,,,,,2,w,HiDemNoTar,g,1,0.5262351150158793,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,6,0,6,0,,,,,,gelented,nw,h,upper,,,,,,,2,nw,HiDemNoTar,h,1,0.8946260310476646,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,7,0,7,0,,,,,,located,w,g,upper,,,,,,,2,w,HiDemNoTar,g,1,0.7531361087458208,,,,,,,,,,,,,,,,,,,354,2023-11-21_09h17.07.259,leap3,2022.2.5,59.997500844092336,
