demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,lateQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
20 ",female,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,outset,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.8721399712376297,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,chesume,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.819481941871345,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,emotion,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.7849224095698446,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,sorping,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7428489569574594,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,snife,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6799688700120896,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,comply,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.715321641182527,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,resent,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,1.2214813278988004,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,glaims,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.8672593659721315,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,hutting,nw,h,lower,,,,,,,1,nw,HiDemTar,None,g,0,0.9838274351786822,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,reses,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,1.2789779170416296,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,tycoon,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.8175547944847494,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,prominent,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.8794297589920461,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,lecked,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.8110354023519903,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,atabaster,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.8087947338353842,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,disease,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7507979008369148,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,12,0,12,0,,,,,,maunches,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6795547038782388,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,13,0,13,0,,,,,,tiery,nw,h,lower,,,,,,,1,nw,HiDemTar,None,g,0,0.9549344638362527,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,14,0,14,0,,,,,,decant,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.6909742343705148,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,15,0,15,0,,,,,,tredits,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,1.1739684271160513,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,16,0,16,0,,,,,,roughly,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.8521696149837226,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,17,0,17,0,,,,,,consonant,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,1.3207305648829788,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,18,0,18,0,,,,,,ebciting,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,1.0340190078131855,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,19,0,19,0,,,,,,standard,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.799230839824304,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,20,0,20,0,,,,,,thacked,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6538466073106974,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,21,0,21,0,,,,,,knowledge,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7938970024697483,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,22,0,22,0,,,,,,flamingo,target,q,lower,,,,,,,1,target,HiDemTar,None,g,0,0.8559318725019693,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,23,0,23,0,,,,,,achieve,w,g,lower,,,,,,,1,aftertar1,HiDemTar,None,g,1,0.9730475281830877,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,24,0,24,0,,,,,,prohibit,w,g,lower,,,,,,,1,aftertar2,HiDemTar,None,g,1,1.3318200206849724,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,25,0,25,0,,,,,,undue,w,g,lower,,,,,,,1,aftertar3,HiDemTar,None,g,1,0.8370964175555855,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,26,0,26,0,,,,,,fards,nw,h,lower,,,,,,,1,w,HiDemTar,None,h,1,1.073898141272366,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,27,0,27,0,,,,,,handle,w,g,lower,,,,,,,1,nw,HiDemTar,None,g,1,0.7012856800574809,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,28,0,28,0,,,,,,trocess,nw,h,lower,,,,,,,1,w,HiDemTar,None,h,1,1.4240251223091036,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,29,0,29,0,,,,,,trake,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7653927048668265,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,whirlpool,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.9012113884091377,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,arrested,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6720368105452508,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,,,,,,loneliest,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6672098382841796,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,3,0,3,0,,,,,,fuestion,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.8552290149964392,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,4,0,4,0,,,,,,bureaug,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.827312363544479,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,5,0,5,0,,,,,,gund,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6486418864224106,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,6,0,6,0,,,,,,foster,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6213420145213604,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,7,0,7,0,,,,,,gradielts,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,1.0977102112956345,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,8,0,8,0,,,,,,strenuous,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.8843894894234836,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,9,0,9,0,,,,,,fission,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6070825823117048,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,10,0,10,0,,,,,,carbled,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7497408005874604,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,11,0,11,0,,,,,,gerby,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.8464911358896643,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,12,0,12,0,,,,,,razelle,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.9792871677782387,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,13,0,13,0,,,,,,explosion,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,1.7536692540161312,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,14,0,14,0,,,,,,upstairs,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.8987346680369228,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,15,0,15,0,,,,,,lawsuit,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7965736878104508,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,16,0,16,0,,,,,,clume,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.8192048377823085,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,17,0,17,0,,,,,,ezulated,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.8326382553204894,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,18,0,18,0,,,,,,diatonic,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.629804776282981,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,19,0,19,0,,,,,,observer,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6193509711883962,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,20,0,20,0,,,,,,dolphin,target,q,lower,,,,,,,1,target,HiDemTar,None,g,0,0.7607362328562886,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,21,0,21,0,,,,,,sustain,w,g,lower,,,,,,,1,aftertar1,HiDemTar,None,g,1,0.7447519360575825,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,22,0,22,0,,,,,,pypecast,nw,h,lower,,,,,,,1,aftertar2,HiDemTar,None,h,1,0.8094985845964402,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,23,0,23,0,,,,,,chyme,nw,h,lower,,,,,,,1,aftertar3,HiDemTar,None,h,1,0.6954906648024917,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,24,0,24,0,,,,,,rillains,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6971612342167646,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,25,0,25,0,,,,,,illness,w,g,lower,,,,,,,1,nw,HiDemTar,None,g,1,0.8201692390721291,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,26,0,26,0,,,,,,alomalous,nw,h,lower,,,,,,,1,w,HiDemTar,None,h,1,1.4420001315884292,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,27,0,27,0,,,,,,frose,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,1.4547134758904576,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,28,0,28,0,,,,,,cheathe,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.8669216765556484,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,29,0,29,0,,,,,,primal,w,g,lower,,,,,,,1,nw,HiDemTar,None,g,1,1.2066574248019606,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,0,0,0,0,,,,,,attended,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.196401267312467,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,1,0,1,0,,,,,,frunted,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6830302563030273,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,2,0,2,0,,,,,,curtail,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.1162718727719039,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,3,0,3,0,,,,,,babies,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.9685006395447999,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,4,0,4,0,,,,,,cabinet,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6720861396752298,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,5,0,5,0,,,,,,giving,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.659967724699527,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,6,0,6,0,,,,,,carony,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7430320375133306,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,7,0,7,0,,,,,,fomrade,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.0557996439747512,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,8,0,8,0,,,,,,result,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.835816839709878,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,9,0,9,0,,,,,,bluads,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.0412740330211818,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,10,0,10,0,,,,,,buzzer,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7099477446172386,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,11,0,11,0,,,,,,huntry,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.7920327582396567,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,12,0,12,0,,,,,,praiged,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8627078426070511,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,13,0,13,0,,,,,,attrove,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7947147404775023,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,14,0,14,0,,,,,,egcused,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9764191252179444,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,15,0,15,0,,,,,,migmarole,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9998643717262894,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,16,0,16,0,,,,,,blueberry,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.3665977264754474,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,17,0,17,0,,,,,,neliefs,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.0386337651871145,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,18,0,18,0,,,,,,dealer,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.043331952067092,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,19,0,19,0,,,,,,talent,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6400668926071376,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,20,0,20,0,,,,,,cartles,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.5807358555030078,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,21,0,21,0,,,,,,chemical,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.795309669803828,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,22,0,22,0,,,,,,ronvince,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7704557287506759,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,23,0,23,0,,,,,,acorn,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7857901391107589,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,24,0,24,0,,,,,,confined,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.080848584184423,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,25,0,25,0,,,,,,define,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.9716447927057743,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,26,0,26,0,,,,,,nogwhell,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.6433335412293673,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
