demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,fetching,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.771753806155175,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,reloant,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7157467937213369,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,chyme,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.2704350530402735,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,violate,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5783839739160612,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,martial,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6344199632876553,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,couple,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5916394196101464,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,persona,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5989739084034227,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,submit,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5173606287571602,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,ifling,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6226661876717117,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,lecked,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8207704310771078,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,maximized,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5776354027038906,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,duries,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9217348805686925,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,living,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5461537568771746,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,,,unmarked,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.786963686812669,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,,,official,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.48134620307246223,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,7,0,,,,,,knowledge,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.500384965154808,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,8,0,,,,,,bickering,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.655369694926776,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,9,0,,,,,,tracing,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5640080861339811,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,10,0,,,,,,passet,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7645952919556294,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,11,0,,,,,,slending,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,1.1491864362324122,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,12,0,,,,,,nores,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7104566891794093,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,13,0,,,,,,redefloy,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8482004351099022,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,14,0,,,,,,derived,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4854482526425272,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,15,0,,,,,,ignore,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4567523180448916,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,16,0,,,,,,deserve,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.44540421973215416,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,17,0,,,,,,arrow,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.48268216123688035,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,18,0,18,0,,,,,,cayward,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6780314813950099,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,19,0,19,0,,,,,,blueberry,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7533812120673247,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,20,0,20,0,,,,,,mubby,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6492911758541595,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,21,0,21,0,,,,,,buzzer,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5499895807006396,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,22,0,22,0,,,,,,levels,w,g,lower,,,,,,,3,w,LoDemNoTar,q,0,1.5977010354981758,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,23,0,23,0,,,,,,imotope,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,2.6110473360167816,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,24,0,24,0,,,,,,sullen,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,2.2502553235099185,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,25,0,25,0,,,,,,edasion,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6307930149778258,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,26,0,26,0,,,,,,noblin,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6040472895256244,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,27,0,27,0,,,,,,schides,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.6820233581820503,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,28,0,28,0,,,,,,corg,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8373120440810453,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,29,0,29,0,,,,,,phambled,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6501143023197073,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,mabit,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7181488621863537,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,,,,,,grefab,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5201683745253831,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,,,,,,aggepting,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6655119294882752,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,,,,,,skiing,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6294582641858142,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,,,,,,aicline,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6258687444205862,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,,,,,,resume,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.639078008098295,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,,,,,,impirt,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6436759861244354,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,,,,,,sefraud,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5524082505435217,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,8,0,8,0,,,,,,thaken,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5770211517228745,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,9,0,9,0,,,,,,rawhide,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8163245820323937,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,0,10,0,,,,,,egcused,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7251329110004008,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,11,0,11,0,,,,,,innocent,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.0946288750274107,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,12,0,12,0,,,,,,asthmatic,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8581555268610828,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,13,0,13,0,,,,,,manage,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.517294223245699,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,14,0,14,0,,,,,,stalemate,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7750783075462095,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,15,0,15,0,,,,,,intrude,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8944228971959092,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,16,0,16,0,,,,,,perform,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4971226434863638,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,17,0,17,0,,,,,,handbook,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5157013964781072,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,18,0,18,0,,,,,,rebool,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5977526506758295,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,19,0,19,0,,,,,,seighing,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6603102649969514,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,20,0,20,0,,,,,,agony,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5762577901477925,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,21,0,21,0,,,,,,stable,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.439578041608911,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,22,0,22,0,,,,,,heaviest,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7793883271224331,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,23,0,23,0,,,,,,thrapping,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9467021456512157,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,24,0,24,0,,,,,,puyer,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6911746413970832,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,25,0,25,0,,,,,,brank,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6059042291308288,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,26,0,26,0,,,,,,hutting,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.259837638848694,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,27,0,27,0,,,,,,monkey,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.4798197818454355,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,28,0,28,0,,,,,,staircase,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,2.4750977462390438,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,29,0,29,0,,,,,,alarm,w,g,upper,,,,,,,1,aftertar2,HiDemTar,g,1,0.8455034657963552,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,primal,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8181615999783389,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,forgery,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8006921208288986,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,otiates,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6951801011455245,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,amms,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6338609496015124,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,provide,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6550729830050841,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,accessory,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5062612493056804,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,esdings,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5641647427692078,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,managed,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5321201593033038,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,nameplate,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.1573162819549907,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,eggays,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6053554780955892,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,emotion,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4592956491687801,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,anterior,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.3512297338456847,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,downtrund,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6959072415193077,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,moozy,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5776163865812123,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,culer,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.656905473297229,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,scack,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8127785277029034,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,image,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5627916578960139,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,formation,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5387975353805814,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,rillains,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6914511298236903,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,result,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8300711266638245,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,frader,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5553267728246283,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,capobly,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7861595764115918,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,smabled,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7679092288308311,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,booster,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5923424125357997,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,balign,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6395017960167024,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,boulder,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5242426545300987,,,,,,,,,,,,,,,,,,304,2023-11-16_16h27.20.073,leap3,2022.2.5,60.020544437665095,
