demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
20 ",male,American Indian or Alaska Native,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,8,0,8,0,,,,,,buttress,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.108152115077246,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,9,0,9,0,,,,,,glapula,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7822393923415802,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,0,10,0,,,,,,oleandur,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.821125078262412,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,11,0,11,0,,,,,,attrove,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,1.8509845061198575,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,12,0,12,0,,,,,,sengry,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6875679725344526,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,13,0,13,0,,,,,,define,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6734135635342682,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,14,0,14,0,,,,,,airbis,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.796698972946615,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,15,0,15,0,,,,,,amidst,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7313044080947293,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,16,0,16,0,,,,,,uncarled,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.756778842798667,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,17,0,17,0,,,,,,larger,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7487601642351365,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,18,0,18,0,,,,,,carnival,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7814213754463708,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,19,0,19,0,,,,,,clattest,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9328003828995861,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,20,0,20,0,,,,,,mining,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6221966502052965,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,21,0,21,0,,,,,,vibrate,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5795372199208941,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,22,0,22,0,,,,,,attended,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5860143441241235,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,23,0,23,0,,,,,,rumblos,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6326183665805729,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,24,0,24,0,,,,,,flamingo,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.6058909473213134,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,25,0,25,0,,,,,,pastnoss,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,1.0359326933685225,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,26,0,26,0,,,,,,fatho,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,0.5921500745607773,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,27,0,27,0,,,,,,grenavier,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,h,1,0.6629791693994775,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,28,0,28,0,,,,,,ciping,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8437062686862191,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,29,0,29,0,,,,,,tucker,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,1.1607967848249245,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,rocket,w,g,lower,,,,,,,4,w,LoDemTar,g,1,1.1845044841466006,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,affluent,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7200100397312781,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,minister,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.5693274031073088,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,afford,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.48861298155679833,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,ubefully,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6753315263922559,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,patio,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7498471306025749,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,neliefs,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.7985644136933843,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,collute,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,1.653216092454386,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,potter,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.6091868611692917,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,removable,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.6553055068216054,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,perishing,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.9473076560097979,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,gablus,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.7479916509473696,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,colicky,w,g,lower,,,,,,,4,w,LoDemTar,h,0,0.8046165313280653,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,extruded,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.7708270001312485,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,sarlock,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,1.13811537977017,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,sorping,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,1.377837495499989,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,drine,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.8321767582092434,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,female,w,g,lower,,,,,,,4,w,LoDemTar,g,1,0.821737232603482,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,welayed,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,1.7477725069475127,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,poars,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,1.0686240896902746,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,shurk,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.7607035127875861,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,brials,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.8169362884073053,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,pallir,nw,h,lower,,,,,,,4,nw,LoDemTar,h,1,0.6698936760658398,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,coyote,target,q,lower,,,,,,,4,target,LoDemTar,q,1,1.0491718893463258,1,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,shimble,nw,h,lower,,,,,,,4,aftertar1,LoDemTar,h,1,1.0858706629223889,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,slogan,w,g,lower,,,,,,,4,aftertar2,LoDemTar,g,1,1.0646001106360927,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,earmaff,nw,h,lower,,,,,,,4,aftertar3,LoDemTar,h,1,1.2206224959227256,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,volume,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.6819203355553327,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,gures,nw,h,lower,,,,,,,4,w,LoDemTar,h,1,0.9805390642286511,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,entitle,w,g,lower,,,,,,,4,nw,LoDemTar,g,1,0.7326902071945369,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,unstatle,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.0698788853478618,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,praiged,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6172305933869211,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,lutton,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.543338613875676,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,baseline,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8000362404127372,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,dreaded,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.1737929905648343,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,flicking,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7159830421442166,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,lignpost,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7822261108958628,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,country,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7662732721219072,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,movie,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5743867319833953,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,function,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9975658897601534,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,arcients,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8925147108820966,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,pregs,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1990986904129386,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,anonymous,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7658923358540051,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,roaned,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5487960845348425,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,chesume,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8135938894702122,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,analysis,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7874713801138569,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,fravity,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7142410585656762,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,elephant,target,q,upper,,,,,,,1,target,HiDemTar,q,1,0.9642575094476342,1,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,churnad,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,0.6844238898775075,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,optional,w,g,upper,,,,,,,1,aftertar2,HiDemTar,g,1,0.6396566322800936,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,tycoon,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.9074907589820214,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,purpose,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.894447162601864,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,numbled,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6880729696713388,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,harfing,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7788248509605182,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,insertion,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.7621134600049118,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,tablet,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.0342851892200997,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,dounger,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6394797474349616,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,arrested,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.7481688376283273,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,gontracts,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7234903846838279,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,nopping,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7971408831945155,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,plymie,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7478337827487849,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,scrooner,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8605794519244228,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,cassette,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8966271323588444,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,foster,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7953771663160296,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,gelfry,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8259746205003466,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,peanimate,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.0142132882465376,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,bettled,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8602407748112455,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,godomy,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6722167233237997,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,hivinity,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.3076057643047534,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,contact,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8855902431096183,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,chrik,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9284009008842986,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,revising,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6889093994977884,,,,,,,,,,,,,,,,,,380,2023-11-16_09h43.18.340,leap3,2022.2.5,59.992647806616446,
