demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,PM_accuracy,pressedQ,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,chraps,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7296157404780388,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,0,,,,,,gettle,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.730747364461422,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,2,0,2,0,,,,,,primal,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7802116014063358,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,3,0,3,0,,,,,,pypecast,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8914433503523469,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,4,0,4,0,,,,,,miability,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6300790454261005,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,5,0,5,0,,,,,,veclors,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6514857178553939,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,6,0,6,0,,,,,,anonymous,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.8881468819454312,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,7,0,7,0,,,,,,incorrect,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6587943341583014,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,8,0,8,0,,,,,,intended,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.565861442591995,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,9,0,9,0,,,,,,fards,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.814811997115612,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,10,0,10,0,,,,,,issue,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6838892721571028,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,11,0,11,0,,,,,,eyesight,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5191231840290129,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,12,0,12,0,,,,,,frunted,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.1770616485737264,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,13,0,13,0,,,,,,ubefully,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.0084696523845196,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,14,0,14,0,,,,,,fravity,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7264807596802711,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,15,0,15,0,,,,,,acorn,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7758218431845307,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,16,0,16,0,,,,,,crazy,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7751752873882651,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,17,0,17,0,,,,,,colicky,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,1.1177369826473296,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,18,0,18,0,,,,,,remade,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.6555543104186654,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,19,0,19,0,,,,,,lenie,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7315466543659568,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,20,0,20,0,,,,,,gaioty,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7157959872856736,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,21,0,21,0,,,,,,telecast,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7339532789774239,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,22,0,22,0,,,,,,lawsuit,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6399747906252742,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,23,0,23,0,,,,,,frader,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8529120041057467,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,24,0,24,0,,,,,,bamps,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.2639198736287653,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,25,0,25,0,,,,,,persona,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7558112125843763,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,26,0,26,0,,,,,,nature,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.715780290775001,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,27,0,27,0,,,,,,country,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6139115276746452,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,28,0,28,0,,,,,,plapping,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.1958642890676856,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,29,0,29,0,,,,,,praiged,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8665252947248518,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,puyer,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7101131179369986,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,sazer,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8481615395285189,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,practice,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6048395223915577,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,disease,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5788028216920793,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,4,0,4,0,,,,,,earnest,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.114164324477315,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,5,0,5,0,,,,,,tasher,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9401439148932695,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,6,0,6,0,,,,,,surround,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.196857063099742,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,7,0,7,0,,,,,,huests,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7306459438987076,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,8,0,8,0,,,,,,dariner,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.0518972557038069,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,9,0,9,0,,,,,,resonant,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.023394466843456,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,10,0,10,0,,,,,,outset,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7491902029141784,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,11,0,11,0,,,,,,plogging,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8064867607317865,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,12,0,12,0,,,,,,envelop,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.2765557835809886,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,13,0,13,0,,,,,,region,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8318195538595319,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,14,0,14,0,,,,,,fonducts,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1572559718042612,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,15,0,15,0,,,,,,metebing,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8043750403448939,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,16,0,16,0,,,,,,sustain,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9703503269702196,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,17,0,17,0,,,,,,gestalion,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7215147763490677,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,18,0,18,0,,,,,,monkey,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.6428755382075906,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,number,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,0.6475662370212376,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,stuggard,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,0.7642309269867837,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,harmful,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.9401750052347779,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,glamorous,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6687009455636144,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,guivers,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.8326940042898059,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,funtair,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.6941055790521204,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,personify,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.8477489151991904,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,worps,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.9724499732255936,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,skiing,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,1.0437884433194995,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,intersect,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.0484546930529177,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,offonents,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.773135406896472,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,infancy,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7314358768053353,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,rejoiced,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7568667703308165,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,geissue,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7166647021658719,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,sonnet,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.6627464140765369,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,rangel,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7307570232078433,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,slooping,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7241465784609318,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,brother,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.844628422986716,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,bullet,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.0251412545330822,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,mineluyer,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7184555591084063,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,forgive,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6324370722286403,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,alarm,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.805793116800487,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,ebciting,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6758646755479276,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,throttle,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.015358701813966,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,ofsters,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6611810363829136,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,baults,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7122800755314529,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,cheathe,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7471989197656512,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,omission,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7789070196449757,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,rapport,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.946201678365469,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,rebool,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8669240339659154,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,grummer,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8789263674989343,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,reses,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.2328981733880937,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,noblin,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6868829890154302,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,athcan,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7702751071192324,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,contain,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7844975241459906,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,intercede,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.199609000235796,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,maximized,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.0537065253593028,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,noblest,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.850684676785022,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,begut,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.8871984789147973,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,flacked,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9779330203309655,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,enunciate,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.257167862728238,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,blipover,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.0128313386812806,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,tapling,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8268574946559966,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,earmaff,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7521244552917778,,,,,,,,,,,,,,,,,,378,2023-11-13_16h28.17.580,leap3,2022.2.5,59.994512925718574,
