demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,PM_accuracy,pressedQ_late,pressedQ_blank,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,19,0,19,0,,,,,,trake,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.676841739565134,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,sooled,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6159871271811426,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,allained,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.0859352520201355,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,enabled,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6412962866015732,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,apology,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.8220670595765114,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,religious,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6032787489239126,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,corduroy,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,1.216866708593443,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,troven,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.9274930329993367,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,slooping,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7439578422345221,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,parent,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6400941784959286,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,oppose,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7093039555475116,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,0,0,0,0,,,,,,splinging,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9361839008051902,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,0,1,0,,,,,,boutique,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.912882006727159,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,2,0,2,0,,,,,,scarlet,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6979287883732468,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,3,0,3,0,,,,,,duplex,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6765805268660188,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,4,0,4,0,,,,,,hecture,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.344172639073804,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,5,0,5,0,,,,,,uncorked,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.4495522631332278,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,6,0,6,0,,,,,,farochial,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9741199959535152,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,7,0,7,0,,,,,,mullet,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7014960465021431,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,8,0,8,0,,,,,,arpired,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.1362797780893743,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,9,0,9,0,,,,,,reses,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8407035423442721,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,10,0,10,0,,,,,,ebince,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8201968560460955,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,11,0,11,0,,,,,,trallion,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.0333116536494344,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,12,0,12,0,,,,,,huntry,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.2707685609348118,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,13,0,13,0,,,,,,infancy,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9220261061564088,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,14,0,14,0,,,,,,educate,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6336373582016677,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,15,0,15,0,,,,,,monkey,target,q,upper,,,,,,,1,target,HiDemTar,q,1,0.8408472260925919,1,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,16,0,16,0,,,,,,omission,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,0.7415602472610772,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,17,0,17,0,,,,,,hasks,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,1.094355968059972,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,18,0,18,0,,,,,,athcan,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,h,1,0.8080522865056992,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,19,0,19,0,,,,,,prillway,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7259275447577238,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,20,0,20,0,,,,,,epic,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,1.599413197953254,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,21,0,21,0,,,,,,trophy,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.1819870336912572,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,22,0,22,0,,,,,,inverted,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7093973166774958,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,23,0,23,0,,,,,,acting,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5194000082556158,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,24,0,24,0,,,,,,podges,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6807417212985456,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,25,0,25,0,,,,,,posing,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.8690790543332696,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,26,0,26,0,,,,,,incidonts,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,1.599944231333211,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,27,0,27,0,,,,,,nopping,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8385767613071948,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,28,0,28,0,,,,,,gaining,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.9312993225175887,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,29,0,29,0,,,,,,function,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8127087587490678,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,,,,,,riosk,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8184481547214091,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,0,1,0,,,,,,fonducts,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.6405255601275712,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,2,0,2,0,,,,,,computer,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6052350299432874,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,3,0,3,0,,,,,,chraps,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6748473856132478,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,4,0,4,0,,,,,,intended,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6385464353952557,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,5,0,5,0,,,,,,handcuff,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7713163129519671,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,6,0,6,0,,,,,,showdown,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8669350575655699,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,7,0,7,0,,,,,,chappef,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7265860391780734,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,8,0,8,0,,,,,,bengths,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9109641294926405,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,9,0,9,0,,,,,,thamp,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9049466366413981,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,10,0,10,0,,,,,,elpousal,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9390320791862905,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,11,0,11,0,,,,,,sustain,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6514521304052323,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,12,0,12,0,,,,,,ements,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8961730017326772,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,13,0,13,0,,,,,,achieve,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6192819161806256,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,14,0,14,0,,,,,,fomes,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6009798119775951,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,15,0,15,0,,,,,,season,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.54359744139947,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,16,0,16,0,,,,,,plogging,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6563529307022691,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,17,0,17,0,,,,,,supplier,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7392970658838749,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,18,0,18,0,,,,,,presently,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.1164944886695594,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,19,0,19,0,,,,,,gazes,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6630007773637772,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,20,0,20,0,,,,,,surround,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5628434207756072,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,21,0,21,0,,,,,,cooray,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8748449357226491,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,22,0,22,0,,,,,,burning,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5984646882861853,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,23,0,23,0,,,,,,tharcely,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7970167950261384,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,24,0,24,0,,,,,,butterfly,target,q,upper,,,,,,,1,target,HiDemTar,q,1,1.0596014368347824,1,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,25,0,25,0,,,,,,gerby,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,0.9186723870225251,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,26,0,26,0,,,,,,cogantly,nw,h,upper,,,,,,,1,aftertar2,HiDemTar,h,1,1.2888101146090776,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,27,0,27,0,,,,,,chemical,w,g,upper,,,,,,,1,aftertar3,HiDemTar,g,1,0.6911101106088609,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,28,0,28,0,,,,,,warmer,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.854129345389083,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,29,0,29,0,,,,,,refebs,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.714153109351173,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,soluced,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,2.6435637718532234,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,squadroim,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8802420070860535,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,,,,,,party,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6595901141408831,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,3,0,3,0,,,,,,imprives,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.9037230089306831,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,4,0,4,0,,,,,,unversed,w,g,upper,,,,,,,1,w,HiDemTar,g,1,2.2097821834031492,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,5,0,5,0,,,,,,graciap,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.9588607382029295,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,6,0,6,0,,,,,,amms,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6548478952609003,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,7,0,7,0,,,,,,atsless,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7549128842074424,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,8,0,8,0,,,,,,favoting,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.219011036446318,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,9,0,9,0,,,,,,robbery,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7207509647123516,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,10,0,10,0,,,,,,sunshine,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5621339417994022,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,11,0,11,0,,,,,,twarfs,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7780879789497703,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,12,0,12,0,,,,,,aggepting,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8495152497198433,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,13,0,13,0,,,,,,stalemate,w,g,upper,,,,,,,1,w,HiDemTar,h,0,1.990202619927004,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,14,0,14,0,,,,,,unlined,w,g,upper,,,,,,,1,w,HiDemTar,g,1,1.2763096468988806,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,15,0,15,0,,,,,,joses,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7679364392533898,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,16,0,16,0,,,,,,implode,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.920067838858813,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,17,0,17,0,,,,,,emotion,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6654563089832664,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,18,0,18,0,,,,,,airmen,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7735417524818331,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,19,0,19,0,,,,,,togglo,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.7248886530287564,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,20,0,20,0,,,,,,grolific,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.0222625881433487,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,21,0,21,0,,,,,,fraft,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.715645233169198,,,,,,,,,,,,,,,,,,,,328,2023-11-10_13h25.21.151,leap3,2022.2.5,59.995610355266436,
