demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,pressedQ_blank,PM_accuracy,pressedQ_late,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,2,0,2,0,,,,,,issue,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.9294171482106321,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,3,0,3,0,,,,,,deceit,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6028071672026272,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,4,0,4,0,,,,,,gairs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6168325807320798,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,5,0,5,0,,,,,,hangar,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.5029388334041869,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,6,0,6,0,,,,,,whirlpool,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.488984930811057,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,7,0,7,0,,,,,,innocent,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.48377953054296086,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,8,0,8,0,,,,,,lentils,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6224554592008644,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,9,0,9,0,,,,,,migmarole,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6358885900190216,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,10,0,10,0,,,,,,ignore,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5846086270194064,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,11,0,11,0,,,,,,childhood,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5433481408181251,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,12,0,12,0,,,,,,staircase,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5111642464726174,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,13,0,13,0,,,,,,twenties,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5772092314855399,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,14,0,14,0,,,,,,pircus,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5445492596991244,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,15,0,15,0,,,,,,corg,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.48929414939811977,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,16,0,16,0,,,,,,sefraud,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4840407441024581,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,17,0,17,0,,,,,,handed,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5027547589579626,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,18,0,18,0,,,,,,neally,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5448111353980494,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,19,0,19,0,,,,,,stelled,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6335505796723737,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,20,0,20,0,,,,,,stuggard,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5109583214598388,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,21,0,21,0,,,,,,earnest,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5290294000187714,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,22,0,22,0,,,,,,sequence,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4655015337630175,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,23,0,23,0,,,,,,chrik,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5175161392107839,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,24,0,24,0,,,,,,bother,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5430044910372089,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,25,0,25,0,,,,,,doads,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.495569565162441,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,26,0,26,0,,,,,,susher,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.46644839153668727,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,27,0,27,0,,,,,,horks,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.41439372672175523,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,28,0,28,0,,,,,,plashed,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5004683953975473,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,29,0,29,0,,,,,,ethical,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5184603484303807,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,0,0,0,0,,,,,,yearnungs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5992971720606874,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,1,0,1,0,,,,,,unlined,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7420144618481572,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,2,0,2,0,,,,,,seasoning,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.3987272034082707,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,3,0,3,0,,,,,,vintnel,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4614932795466302,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,4,0,4,0,,,,,,professor,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.48155176622276485,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,5,0,5,0,,,,,,stretches,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.46899530651717214,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,6,0,6,0,,,,,,ordinary,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4883986073436972,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,7,0,7,0,,,,,,glassware,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.44307722693156393,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,8,0,8,0,,,,,,blipover,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6149127107255481,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,9,0,9,0,,,,,,blassed,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5809532925195526,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,10,0,10,0,,,,,,partner,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5242957732916693,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,11,0,11,0,,,,,,patio,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7576753569865105,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,12,0,12,0,,,,,,nollow,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4937417323781119,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,13,0,13,0,,,,,,dentures,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.5284808184369467,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,14,0,14,0,,,,,,cripet,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6178615436547261,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,15,0,15,0,,,,,,treason,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5592874651138118,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,16,0,16,0,,,,,,scabry,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5033642572634562,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,17,0,17,0,,,,,,oginous,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4494648751388013,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,18,0,18,0,,,,,,mixture,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5642465499313403,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,19,0,19,0,,,,,,veranpah,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.485241531914653,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,20,0,20,0,,,,,,courier,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5119978785951389,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,21,0,21,0,,,,,,flieves,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5619572067498666,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,22,0,22,0,,,,,,absent,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5060816728582722,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,23,0,23,0,,,,,,thaken,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.45203330961521715,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,24,0,24,0,,,,,,pressures,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5680144479429146,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,25,0,25,0,,,,,,rawhide,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.455544297965389,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,26,0,26,0,,,,,,ghists,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.45112651120871305,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,27,0,27,0,,,,,,gremieres,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.48035329589583853,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,28,0,28,0,,,,,,elormity,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5068189638604963,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,29,0,29,0,,,,,,collute,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5169218700830243,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,0,0,0,0,,,,,,urgency,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5192105511268892,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,1,0,1,0,,,,,,frader,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.4086066379550175,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,2,0,2,0,,,,,,breiled,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.45471165905109956,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,3,0,3,0,,,,,,primal,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5548130655315617,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,4,0,4,0,,,,,,pegend,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.4819063412851392,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,5,0,5,0,,,,,,ezulated,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.38120834819164884,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,6,0,6,0,,,,,,brials,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.604635662126384,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,7,0,7,0,,,,,,rumblos,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.44267464684344304,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,8,0,8,0,,,,,,plartly,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.43143021418472927,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,9,0,9,0,,,,,,demise,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5888300897677254,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,10,0,10,0,,,,,,catacomb,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7075415553881612,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,11,0,11,0,,,,,,beggarlan,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5416414793417061,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,12,0,12,0,,,,,,gaioty,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5584246989037638,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,13,0,13,0,,,,,,demon,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.4295229248036776,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,14,0,14,0,,,,,,index,w,g,upper,,,,,,,1,w,HiDemTar,h,0,0.914884536739919,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,15,0,15,0,,,,,,entitle,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.46094039406489173,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,16,0,16,0,,,,,,thesis,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.3289934459098731,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,17,0,17,0,,,,,,fivalve,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5703842409293429,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,18,0,18,0,,,,,,currowing,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.593730906417477,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,19,0,19,0,,,,,,condensed,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.45644811674901575,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,20,0,20,0,,,,,,hanling,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.48445027664456575,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,21,0,21,0,,,,,,matter,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5192843795466615,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,22,0,22,0,,,,,,sweeping,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.4557760463721934,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,23,0,23,0,,,,,,acorn,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.43580794157242053,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,24,0,24,0,,,,,,surfaced,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.3285448472088319,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,25,0,25,0,,,,,,trewl,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6018364724513958,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,26,0,26,0,,,,,,dusmy,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.4639915273637598,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,27,0,27,0,,,,,,opert,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.41202724442882754,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,28,0,28,0,,,,,,octopus,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.45022500991035486,1,1,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,29,0,29,0,,,,,,ergonomic,w,g,upper,,,,,,,1,aftertar1,HiDemTar,g,1,0.5668798739625345,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,0,0,0,0,,,,,,ebince,nw,h,upper,,,,,,,2,nw,HiDemNoTar,g,0,0.5429386082778365,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,1,0,1,0,,,,,,splatter,w,g,upper,,,,,,,2,w,HiDemNoTar,g,1,0.44760658399172826,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,2,0,2,0,,,,,,showdown,w,g,upper,,,,,,,2,w,HiDemNoTar,g,1,0.4444157395100774,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,3,0,3,0,,,,,,distrust,w,g,upper,,,,,,,2,w,HiDemNoTar,g,1,0.40108044293629064,,,,,,,,,,,,,,,,,,,,336,2023-11-20_13h44.37.529,leap3,2022.2.5,59.923521312797305,
